ccusto_duplicata,id_fornecedor,documento,parcela,valor_orig,valor_a_pagar,data_emissao,data_movimento,data_pgto,observacao,doc_origem
,100.0,PC0004955_01,2.0,-3476.6736,-3476.6736,2017-03-18,2017-03-19,2017-04-22 00:00:00,,NF_ENTRADA
,100.0,PC0004967_01,1.0,-1457.9599,-1457.9599,2017-03-23,2017-03-26,2017-04-19 00:00:00,,NF_ENTRADA
,100.0,PC0004967_01,2.0,-1457.9599,-1457.9599,2017-03-23,2017-03-26,2017-04-29 00:00:00,,NF_ENTRADA
,100.0,PC0005002_01,1.0,-3634.9039,-3634.9039,2017-04-01,2017-04-02,2017-04-26 00:00:00,,NF_ENTRADA
,100.0,PC0005002_01,2.0,-3634.9039,-3634.9039,2017-04-01,2017-04-02,2017-05-06 00:00:00,,NF_ENTRADA
,100.0,PC0005021_01,1.0,-5538.9011,-5538.9011,2017-04-08,2017-04-09,2017-05-03 00:00:00,,NF_ENTRADA
,100.0,PC0005021_01,2.0,-5538.9011,-5538.9011,2017-04-08,2017-04-09,2017-05-13 00:00:00,,NF_ENTRADA
,100.0,PC0005043_01,1.0,-5365.8104,-5365.8104,2017-04-15,2017-04-16,2017-05-10 00:00:00,,NF_ENTRADA
,100.0,PC0005043_01,2.0,-5365.8104,-5365.8104,2017-04-15,2017-04-16,2017-05-20 00:00:00,,NF_ENTRADA
,100.0,PC0005064_01,1.0,-2769.4506,-2769.4506,2017-04-21,2017-04-23,2017-05-17 00:00:00,,NF_ENTRADA
,100.0,PC0005064_01,2.0,-2769.4506,-2769.4506,2017-04-21,2017-04-23,2017-05-27 00:00:00,,NF_ENTRADA
,100.0,PC0005083_01,1.0,-7753.2852,-7753.2852,2017-04-29,2017-05-02,2017-05-29 00:00:00,,NF_ENTRADA
,100.0,PC0005083_01,2.0,-7753.2852,-7753.2852,2017-04-29,2017-05-02,2017-06-08 00:00:00,,NF_ENTRADA
,100.0,PC0005116_01,1.0,-7002.9673,-7002.9673,2017-05-07,2017-05-09,2017-06-05 00:00:00,,NF_ENTRADA
,100.0,PC0005116_01,2.0,-7002.9673,-7002.9673,2017-05-07,2017-05-09,2017-06-15 00:00:00,,NF_ENTRADA
,100.0,PC0005132_01,1.0,-5502.3314,-5502.3314,2017-05-13,2017-05-16,2017-06-12 00:00:00,,NF_ENTRADA
,100.0,PC0005132_01,2.0,-5502.3314,-5502.3314,2017-05-13,2017-05-16,2017-06-22 00:00:00,,NF_ENTRADA
,100.0,PC0005157_01,1.0,-4752.0135,-4752.0135,2017-05-20,2017-05-23,2017-06-19 00:00:00,,NF_ENTRADA
,100.0,PC0005157_01,2.0,-4752.0135,-4752.0135,2017-05-20,2017-05-23,2017-06-29 00:00:00,,NF_ENTRADA
,100.0,PC0005206_01,1.0,-3282.4643,-3282.4643,2017-06-05,2017-06-06,2017-06-30 00:00:00,,NF_ENTRADA
,100.0,PC0005206_01,2.0,-3282.4643,-3282.4643,2017-06-05,2017-06-06,2017-07-10 00:00:00,,NF_ENTRADA
,100.0,PC0005228_01,1.0,-3676.36,-3676.36,2017-06-12,2017-06-13,2017-07-07 00:00:00,,NF_ENTRADA
,100.0,PC0005228_01,2.0,-3676.36,-3676.36,2017-06-12,2017-06-13,2017-07-17 00:00:00,,NF_ENTRADA
,100.0,PC0005247_01,1.0,-3938.9572,-3938.9572,2017-06-18,2017-06-20,2017-07-14 00:00:00,,NF_ENTRADA
,100.0,PC0005247_01,2.0,-3938.9572,-3938.9572,2017-06-18,2017-06-20,2017-07-24 00:00:00,,NF_ENTRADA
,100.0,PC0005264_01,1.0,-2232.0757,-2232.0757,2017-06-24,2017-06-27,2017-07-21 00:00:00,,NF_ENTRADA
,100.0,PC0005264_01,2.0,-2232.0757,-2232.0757,2017-06-24,2017-06-27,2017-07-31 00:00:00,,NF_ENTRADA
,100.0,PC0005307_01,1.0,-3794.6228,-3794.6228,2017-07-06,2017-07-07,2017-07-27 00:00:00,,NF_ENTRADA
,100.0,PC0005307_01,2.0,-3794.6228,-3794.6228,2017-07-06,2017-07-07,2017-08-06 00:00:00,,NF_ENTRADA
,100.0,PC0005323_01,1.0,-4232.4639,-4232.4639,2017-07-11,2017-07-14,2017-08-03 00:00:00,,NF_ENTRADA
,100.0,PC0005323_01,2.0,-4232.4639,-4232.4639,2017-07-11,2017-07-14,2017-08-13 00:00:00,,NF_ENTRADA
,100.0,PC0005347_01,1.0,-2481.0995,-2481.0995,2017-07-20,2017-07-21,2017-08-10 00:00:00,,NF_ENTRADA
,100.0,PC0005347_01,2.0,-2481.0995,-2481.0995,2017-07-20,2017-07-21,2017-08-20 00:00:00,,NF_ENTRADA
,100.0,PC0005369_01,1.0,-4086.5169,-4086.5169,2017-07-26,2017-07-28,2017-08-17 00:00:00,,NF_ENTRADA
,100.0,PC0005369_01,2.0,-4086.5169,-4086.5169,2017-07-26,2017-07-28,2017-08-27 00:00:00,,NF_ENTRADA
,100.0,PC0005404_01,1.0,-4170.6284,-4170.6284,2017-08-05,2017-08-06,2017-08-30 00:00:00,,NF_ENTRADA
,100.0,PC0005404_01,2.0,-4170.6284,-4170.6284,2017-08-05,2017-08-06,2017-09-09 00:00:00,,NF_ENTRADA
,100.0,PC0005427_01,1.0,-4170.6284,-4170.6284,2017-08-11,2017-08-13,2017-09-06 00:00:00,,NF_ENTRADA
,100.0,PC0005427_01,2.0,-4170.6284,-4170.6284,2017-08-11,2017-08-13,2017-09-16 00:00:00,,NF_ENTRADA
,100.0,PC0005446_01,1.0,-4448.6703,-4448.6703,2017-08-17,2017-08-20,2017-09-13 00:00:00,,NF_ENTRADA
,100.0,PC0005446_01,2.0,-4448.6703,-4448.6703,2017-08-17,2017-08-20,2017-09-23 00:00:00,,NF_ENTRADA
,100.0,PC0005466_01,1.0,-1112.1676,-1112.1676,2017-08-24,2017-08-27,2017-09-20 00:00:00,,NF_ENTRADA
,100.0,PC0005466_01,2.0,-1112.1676,-1112.1676,2017-08-24,2017-08-27,2017-09-30 00:00:00,,NF_ENTRADA
,100.0,PC0005503_01,1.0,-3630.327,-3630.327,2017-09-03,2017-09-06,2017-09-27 00:00:00,,NF_ENTRADA
,100.0,PC0005503_01,2.0,-3630.327,-3630.327,2017-09-03,2017-09-06,2017-10-07 00:00:00,,NF_ENTRADA
,100.0,PC0005525_01,1.0,-3161.8977,-3161.8977,2017-09-10,2017-09-13,2017-10-04 00:00:00,,NF_ENTRADA
,100.0,PC0005525_01,2.0,-3161.8977,-3161.8977,2017-09-10,2017-09-13,2017-10-14 00:00:00,,NF_ENTRADA
,100.0,PC0005551_01,1.0,-2927.6831,-2927.6831,2017-09-18,2017-09-20,2017-10-11 00:00:00,,NF_ENTRADA
,100.0,PC0005551_01,2.0,-2927.6831,-2927.6831,2017-09-18,2017-09-20,2017-10-21 00:00:00,,NF_ENTRADA
,100.0,PC0005573_01,1.0,-1990.8245,-1990.8245,2017-09-25,2017-09-27,2017-10-18 00:00:00,,NF_ENTRADA
,100.0,PC0005573_01,2.0,-1990.8245,-1990.8245,2017-09-25,2017-09-27,2017-10-28 00:00:00,,NF_ENTRADA
,100.0,PC0005587_01,1.0,-3982.0697,-3982.0697,2017-09-30,2017-10-03,2017-10-31 00:00:00,,NF_ENTRADA
,100.0,PC0005587_01,2.0,-3982.0697,-3982.0697,2017-09-30,2017-10-03,2017-11-10 00:00:00,,NF_ENTRADA
,100.0,PC0005617_01,1.0,-4901.0089,-4901.0089,2017-10-08,2017-10-10,2017-11-07 00:00:00,,NF_ENTRADA
,100.0,PC0005617_01,2.0,-4901.0089,-4901.0089,2017-10-08,2017-10-10,2017-11-17 00:00:00,,NF_ENTRADA
,100.0,PC0005639_01,1.0,-4594.6958,-4594.6958,2017-10-14,2017-10-17,2017-11-14 00:00:00,,NF_ENTRADA
,100.0,PC0005639_01,2.0,-4594.6958,-4594.6958,2017-10-14,2017-10-17,2017-11-24 00:00:00,,NF_ENTRADA
,100.0,PC0005668_01,1.0,-1837.8783,-1837.8783,2017-10-23,2017-10-24,2017-11-21 00:00:00,,NF_ENTRADA
,100.0,PC0005668_01,2.0,-1837.8783,-1837.8783,2017-10-23,2017-10-24,2017-12-01 00:00:00,,NF_ENTRADA
,100.0,PC0005702_01,1.0,-5708.2446,-5708.2446,2017-11-03,2017-11-06,2017-11-28 00:00:00,,NF_ENTRADA
,100.0,PC0005702_01,2.0,-5708.2446,-5708.2446,2017-11-03,2017-11-06,2017-12-08 00:00:00,,NF_ENTRADA
,100.0,PC0005727_01,1.0,-5708.2446,-5708.2446,2017-11-11,2017-11-13,2017-12-05 00:00:00,,NF_ENTRADA
,100.0,PC0005727_01,2.0,-5708.2446,-5708.2446,2017-11-11,2017-11-13,2017-12-15 00:00:00,,NF_ENTRADA
,100.0,PC0005747_01,1.0,-5285.4116,-5285.4116,2017-11-17,2017-11-20,2017-12-12 00:00:00,,NF_ENTRADA
,100.0,PC0005747_01,2.0,-5285.4116,-5285.4116,2017-11-17,2017-11-20,2017-12-22 00:00:00,,NF_ENTRADA
,100.0,PC0005771_01,1.0,-4439.7458,-4439.7458,2017-11-25,2017-11-27,2017-12-19 00:00:00,,NF_ENTRADA
,100.0,PC0005771_01,2.0,-4439.7458,-4439.7458,2017-11-25,2017-11-27,2017-12-29 00:00:00,,NF_ENTRADA
,100.0,PC0005802_01,1.0,-6165.3101,-6165.3101,2017-12-01,2017-12-04,2017-12-26 00:00:00,,NF_ENTRADA
,100.0,PC0005802_01,2.0,-6165.3101,-6165.3101,2017-12-01,2017-12-04,2018-01-05 00:00:00,,NF_ENTRADA
,100.0,PC0005833_01,1.0,-3699.1861,-3699.1861,2017-12-10,2017-12-11,2018-01-02 00:00:00,,NF_ENTRADA
,100.0,PC0005833_01,2.0,-3699.1861,-3699.1861,2017-12-10,2017-12-11,2018-01-12 00:00:00,,NF_ENTRADA
,100.0,PC0005848_01,1.0,-6370.8204,-6370.8204,2017-12-16,2017-12-18,2018-01-09 00:00:00,,NF_ENTRADA
,100.0,PC0005848_01,2.0,-6370.8204,-6370.8204,2017-12-16,2017-12-18,2018-01-19 00:00:00,,NF_ENTRADA
,100.0,PC0005869_01,1.0,-4315.7171,-4315.7171,2017-12-24,2017-12-25,2018-01-16 00:00:00,,NF_ENTRADA
,100.0,PC0005869_01,2.0,-4315.7171,-4315.7171,2017-12-24,2017-12-25,2018-01-26 00:00:00,,NF_ENTRADA
,100.0,PC0005895_01,1.0,-4070.959,-4070.959,2018-01-01,2018-01-02,2018-01-31 00:00:00,,NF_ENTRADA
,100.0,PC0005895_01,2.0,-4070.959,-4070.959,2018-01-01,2018-01-02,2018-02-10 00:00:00,,NF_ENTRADA
,100.0,PC0005913_01,1.0,-4070.959,-4070.959,2018-01-08,2018-01-09,2018-02-07 00:00:00,,NF_ENTRADA
,100.0,PC0005913_01,2.0,-4070.959,-4070.959,2018-01-08,2018-01-09,2018-02-17 00:00:00,,NF_ENTRADA
,100.0,PC0005929_01,1.0,-4626.0897,-4626.0897,2018-01-13,2018-01-16,2018-02-14 00:00:00,,NF_ENTRADA
,100.0,PC0005929_01,2.0,-4626.0897,-4626.0897,2018-01-13,2018-01-16,2018-02-24 00:00:00,,NF_ENTRADA
,100.0,PC0005957_01,1.0,-5736.3513,-5736.3513,2018-01-21,2018-01-23,2018-02-21 00:00:00,,NF_ENTRADA
,100.0,PC0005957_01,2.0,-5736.3513,-5736.3513,2018-01-21,2018-01-23,2018-03-03 00:00:00,,NF_ENTRADA
,100.0,PC0005997_01,1.0,-5512.1544,-5512.1544,2018-02-02,2018-02-03,2018-03-03 00:00:00,,NF_ENTRADA
,100.0,PC0005997_01,2.0,-5512.1544,-5512.1544,2018-02-02,2018-02-03,2018-03-13 00:00:00,,NF_ENTRADA
,100.0,PC0006021_01,1.0,-3149.8025,-3149.8025,2018-02-09,2018-02-10,2018-03-10 00:00:00,,NF_ENTRADA
,100.0,PC0006021_01,2.0,-3149.8025,-3149.8025,2018-02-09,2018-02-10,2018-03-20 00:00:00,,NF_ENTRADA
,100.0,PC0006036_01,1.0,-5905.8797,-5905.8797,2018-02-15,2018-02-17,2018-03-17 00:00:00,,NF_ENTRADA
,100.0,PC0006036_01,2.0,-5905.8797,-5905.8797,2018-02-15,2018-02-17,2018-03-27 00:00:00,,NF_ENTRADA
,100.0,PC0006055_01,1.0,-5118.4291,-5118.4291,2018-02-21,2018-02-24,2018-03-24 00:00:00,,NF_ENTRADA
,100.0,PC0006055_01,2.0,-5118.4291,-5118.4291,2018-02-21,2018-02-24,2018-04-03 00:00:00,,NF_ENTRADA
,100.0,PC0006099_01,1.0,-5316.3127,-5316.3127,2018-03-01,2018-03-02,2018-03-28 00:00:00,,NF_ENTRADA
,100.0,PC0006099_01,2.0,-5316.3127,-5316.3127,2018-03-01,2018-03-02,2018-04-07 00:00:00,,NF_ENTRADA
,100.0,PC0006116_01,1.0,-4725.6113,-4725.6113,2018-03-06,2018-03-09,2018-04-04 00:00:00,,NF_ENTRADA
,100.0,PC0006116_01,2.0,-4725.6113,-4725.6113,2018-03-06,2018-03-09,2018-04-14 00:00:00,,NF_ENTRADA
,100.0,PC0006139_01,1.0,-4134.9099,-4134.9099,2018-03-13,2018-03-16,2018-04-11 00:00:00,,NF_ENTRADA
,100.0,PC0006139_01,2.0,-4134.9099,-4134.9099,2018-03-13,2018-03-16,2018-04-21 00:00:00,,NF_ENTRADA
,100.0,PC0006158_01,1.0,-5513.2132,-5513.2132,2018-03-20,2018-03-23,2018-04-18 00:00:00,,NF_ENTRADA
,100.0,PC0006158_01,2.0,-5513.2132,-5513.2132,2018-03-20,2018-03-23,2018-04-28 00:00:00,,NF_ENTRADA
,100.0,PC0006203_01,1.0,-4180.8368,-4180.8368,2018-04-02,2018-04-03,2018-04-29 00:00:00,,NF_ENTRADA
,100.0,PC0006203_01,2.0,-4180.8368,-4180.8368,2018-04-02,2018-04-03,2018-05-09 00:00:00,,NF_ENTRADA
,100.0,PC0006215_01,1.0,-4379.9242,-4379.9242,2018-04-07,2018-04-10,2018-05-06 00:00:00,,NF_ENTRADA
,100.0,PC0006215_01,2.0,-4379.9242,-4379.9242,2018-04-07,2018-04-10,2018-05-16 00:00:00,,NF_ENTRADA
,100.0,PC0006246_01,1.0,-4778.0992,-4778.0992,2018-04-16,2018-04-17,2018-05-13 00:00:00,,NF_ENTRADA
,100.0,PC0006246_01,2.0,-4778.0992,-4778.0992,2018-04-16,2018-04-17,2018-05-23 00:00:00,,NF_ENTRADA
,100.0,PC0006262_01,1.0,-6569.8864,-6569.8864,2018-04-22,2018-04-24,2018-05-20 00:00:00,,NF_ENTRADA
,100.0,PC0006262_01,2.0,-6569.8864,-6569.8864,2018-04-22,2018-04-24,2018-05-30 00:00:00,,NF_ENTRADA
,100.0,PC0006301_01,1.0,-4172.8701,-4172.8701,2018-05-03,2018-05-04,2018-05-28 00:00:00,,NF_ENTRADA
,100.0,PC0006301_01,2.0,-4172.8701,-4172.8701,2018-05-03,2018-05-04,2018-06-07 00:00:00,,NF_ENTRADA
,100.0,PC0006314_01,1.0,-4814.8501,-4814.8501,2018-05-08,2018-05-11,2018-06-04 00:00:00,,NF_ENTRADA
,100.0,PC0006314_01,2.0,-4814.8501,-4814.8501,2018-05-08,2018-05-11,2018-06-14 00:00:00,,NF_ENTRADA
,100.0,PC0006341_01,1.0,-2567.9201,-2567.9201,2018-05-15,2018-05-18,2018-06-11 00:00:00,,NF_ENTRADA
,100.0,PC0006341_01,2.0,-2567.9201,-2567.9201,2018-05-15,2018-05-18,2018-06-21 00:00:00,,NF_ENTRADA
,100.0,PC0006359_01,1.0,-4493.8601,-4493.8601,2018-05-22,2018-05-25,2018-06-18 00:00:00,,NF_ENTRADA
,100.0,PC0006359_01,2.0,-4493.8601,-4493.8601,2018-05-22,2018-05-25,2018-06-28 00:00:00,,NF_ENTRADA
,100.0,PC0006383_01,1.0,-4349.2274,-4349.2274,2018-05-31,2018-06-03,2018-06-27 00:00:00,,NF_ENTRADA
,100.0,PC0006383_01,2.0,-4349.2274,-4349.2274,2018-05-31,2018-06-03,2018-07-07 00:00:00,,NF_ENTRADA
,100.0,PC0006419_01,1.0,-5294.7116,-5294.7116,2018-06-08,2018-06-10,2018-07-04 00:00:00,,NF_ENTRADA
,100.0,PC0006419_01,2.0,-5294.7116,-5294.7116,2018-06-08,2018-06-10,2018-07-14 00:00:00,,NF_ENTRADA
,100.0,PC0006438_01,1.0,-5862.0022,-5862.0022,2018-06-14,2018-06-17,2018-07-11 00:00:00,,NF_ENTRADA
,100.0,PC0006438_01,2.0,-5862.0022,-5862.0022,2018-06-14,2018-06-17,2018-07-21 00:00:00,,NF_ENTRADA
,100.0,PC0006464_01,1.0,-3403.7432,-3403.7432,2018-06-23,2018-06-24,2018-07-18 00:00:00,,NF_ENTRADA
,100.0,PC0006464_01,2.0,-3403.7432,-3403.7432,2018-06-23,2018-06-24,2018-07-28 00:00:00,,NF_ENTRADA
,100.0,PC0006496_01,1.0,-8426.0987,-8426.0987,2018-07-01,2018-07-02,2018-07-31 00:00:00,,NF_ENTRADA
,100.0,PC0006496_01,2.0,-8426.0987,-8426.0987,2018-07-01,2018-07-02,2018-08-10 00:00:00,,NF_ENTRADA
,100.0,PC0006519_01,1.0,-5002.9961,-5002.9961,2018-07-07,2018-07-09,2018-08-07 00:00:00,,NF_ENTRADA
,100.0,PC0006519_01,2.0,-5002.9961,-5002.9961,2018-07-07,2018-07-09,2018-08-17 00:00:00,,NF_ENTRADA
,100.0,PC0006539_01,1.0,-4739.6805,-4739.6805,2018-07-15,2018-07-16,2018-08-14 00:00:00,,NF_ENTRADA
,100.0,PC0006539_01,2.0,-4739.6805,-4739.6805,2018-07-15,2018-07-16,2018-08-24 00:00:00,,NF_ENTRADA
,100.0,PC0006560_01,1.0,-8162.7831,-8162.7831,2018-07-22,2018-07-23,2018-08-21 00:00:00,,NF_ENTRADA
,100.0,PC0006560_01,2.0,-8162.7831,-8162.7831,2018-07-22,2018-07-23,2018-08-31 00:00:00,,NF_ENTRADA
,100.0,PC0006581_01,1.0,-6519.0608,-6519.0608,2018-07-30,2018-08-02,2018-08-31 00:00:00,,NF_ENTRADA
,100.0,PC0006581_01,2.0,-6519.0608,-6519.0608,2018-07-30,2018-08-02,2018-09-10 00:00:00,,NF_ENTRADA
,100.0,PC0006617_01,1.0,-3463.2511,-3463.2511,2018-08-08,2018-08-09,2018-09-07 00:00:00,,NF_ENTRADA
,100.0,PC0006617_01,2.0,-3463.2511,-3463.2511,2018-08-08,2018-08-09,2018-09-17 00:00:00,,NF_ENTRADA
,100.0,PC0006631_01,1.0,-3870.6924,-3870.6924,2018-08-13,2018-08-16,2018-09-14 00:00:00,,NF_ENTRADA
,100.0,PC0006631_01,2.0,-3870.6924,-3870.6924,2018-08-13,2018-08-16,2018-09-24 00:00:00,,NF_ENTRADA
,100.0,PC0006654_01,1.0,-6519.0608,-6519.0608,2018-08-21,2018-08-23,2018-09-21 00:00:00,,NF_ENTRADA
,100.0,PC0006654_01,2.0,-6519.0608,-6519.0608,2018-08-21,2018-08-23,2018-10-01 00:00:00,,NF_ENTRADA
,105.0,PC0004815_01,1.0,-2198.7507,-2198.7507,2017-02-04,2017-02-07,2017-02-28 00:00:00,,NF_ENTRADA
,105.0,PC0004850_01,1.0,-2361.6211,-2361.6211,2017-02-13,2017-02-14,2017-03-07 00:00:00,,NF_ENTRADA
,105.0,PC0004867_01,1.0,-1384.3986,-1384.3986,2017-02-20,2017-02-21,2017-03-14 00:00:00,,NF_ENTRADA
,105.0,PC0004885_01,1.0,-2198.7507,-2198.7507,2017-02-27,2017-02-28,2017-03-21 00:00:00,,NF_ENTRADA
,105.0,PC0004904_01,1.0,-3629.1482,-3629.1482,2017-03-01,2017-03-03,2017-03-26 00:00:00,,NF_ENTRADA
,105.0,PC0004919_01,1.0,-2873.0757,-2873.0757,2017-03-07,2017-03-10,2017-04-02 00:00:00,,NF_ENTRADA
,105.0,PC0004942_01,1.0,-4687.6498,-4687.6498,2017-03-15,2017-03-17,2017-04-09 00:00:00,,NF_ENTRADA
,105.0,PC0004968_01,1.0,-3931.5772,-3931.5772,2017-03-23,2017-03-24,2017-04-16 00:00:00,,NF_ENTRADA
,105.0,PC0005003_01,1.0,-4900.994,-4900.994,2017-04-01,2017-04-03,2017-04-25 00:00:00,,NF_ENTRADA
,105.0,PC0005026_01,1.0,-4200.852,-4200.852,2017-04-09,2017-04-10,2017-05-02 00:00:00,,NF_ENTRADA
,105.0,PC0005046_01,1.0,-3967.4713,-3967.4713,2017-04-16,2017-04-17,2017-05-09 00:00:00,,NF_ENTRADA
,105.0,PC0005065_01,1.0,-10268.7492,-10268.7492,2017-04-21,2017-04-24,2017-05-16 00:00:00,,NF_ENTRADA
,105.0,PC0005101_01,1.0,-6744.4308,-6744.4308,2017-05-02,2017-05-05,2017-05-29 00:00:00,,NF_ENTRADA
,105.0,PC0005129_01,1.0,-9779.4246,-9779.4246,2017-05-11,2017-05-12,2017-06-05 00:00:00,,NF_ENTRADA
,105.0,PC0005153_01,1.0,-10116.6461,-10116.6461,2017-05-18,2017-05-19,2017-06-12 00:00:00,,NF_ENTRADA
,105.0,PC0005166_01,1.0,-7081.6523,-7081.6523,2017-05-23,2017-05-26,2017-06-19 00:00:00,,NF_ENTRADA
,105.0,PC0005204_01,1.0,-2832.5085,-2832.5085,2017-06-04,2017-06-07,2017-06-25 00:00:00,,NF_ENTRADA
,105.0,PC0005229_01,1.0,-4071.731,-4071.731,2017-06-12,2017-06-14,2017-07-02 00:00:00,,NF_ENTRADA
,105.0,PC0005250_01,1.0,-4602.8264,-4602.8264,2017-06-19,2017-06-21,2017-07-09 00:00:00,,NF_ENTRADA
,105.0,PC0005267_01,1.0,-6196.1124,-6196.1124,2017-06-25,2017-06-28,2017-07-16 00:00:00,,NF_ENTRADA
,105.0,PC0005298_01,1.0,-3738.8678,-3738.8678,2017-07-04,2017-07-07,2017-07-26 00:00:00,,NF_ENTRADA
,105.0,PC0005324_01,1.0,-3542.0852,-3542.0852,2017-07-11,2017-07-14,2017-08-02 00:00:00,,NF_ENTRADA
,105.0,PC0005348_01,1.0,-6100.2579,-6100.2579,2017-07-20,2017-07-21,2017-08-09 00:00:00,,NF_ENTRADA
,105.0,PC0005370_01,1.0,-6297.0404,-6297.0404,2017-07-26,2017-07-28,2017-08-16 00:00:00,,NF_ENTRADA
,105.0,PC0005399_01,1.0,-3561.4355,-3561.4355,2017-08-03,2017-08-06,2017-08-25 00:00:00,,NF_ENTRADA
,105.0,PC0005430_01,1.0,-3373.9915,-3373.9915,2017-08-12,2017-08-13,2017-09-01 00:00:00,,NF_ENTRADA
,105.0,PC0005450_01,1.0,-4498.6553,-4498.6553,2017-08-18,2017-08-20,2017-09-08 00:00:00,,NF_ENTRADA
,105.0,PC0005467_01,1.0,-7310.3149,-7310.3149,2017-08-24,2017-08-27,2017-09-15 00:00:00,,NF_ENTRADA
,105.0,PC0005510_01,1.0,-4421.1304,-4421.1304,2017-09-05,2017-09-06,2017-09-25 00:00:00,,NF_ENTRADA
,105.0,PC0005528_01,1.0,-2526.3602,-2526.3602,2017-09-11,2017-09-13,2017-10-02 00:00:00,,NF_ENTRADA
,105.0,PC0005554_01,1.0,-4421.1304,-4421.1304,2017-09-19,2017-09-20,2017-10-09 00:00:00,,NF_ENTRADA
,105.0,PC0005569_01,1.0,-4421.1304,-4421.1304,2017-09-24,2017-09-27,2017-10-16 00:00:00,,NF_ENTRADA
,105.0,PC0005611_01,1.0,-5162.5796,-5162.5796,2017-10-06,2017-10-07,2017-10-24 00:00:00,,NF_ENTRADA
,105.0,PC0005633_01,1.0,-3304.0509,-3304.0509,2017-10-13,2017-10-14,2017-10-31 00:00:00,,NF_ENTRADA
,105.0,PC0005660_01,1.0,-5988.5923,-5988.5923,2017-10-20,2017-10-21,2017-11-07 00:00:00,,NF_ENTRADA
,105.0,PC0005676_01,1.0,-6195.0955,-6195.0955,2017-10-26,2017-10-28,2017-11-14 00:00:00,,NF_ENTRADA
,105.0,PC0005703_01,1.0,-6841.3418,-6841.3418,2017-11-03,2017-11-06,2017-11-25 00:00:00,,NF_ENTRADA
,105.0,PC0005733_01,1.0,-5131.0063,-5131.0063,2017-11-12,2017-11-13,2017-12-02 00:00:00,,NF_ENTRADA
,105.0,PC0005748_01,1.0,-7126.3977,-7126.3977,2017-11-17,2017-11-20,2017-12-09 00:00:00,,NF_ENTRADA
,105.0,PC0005776_01,1.0,-9406.845,-9406.845,2017-11-26,2017-11-27,2017-12-16 00:00:00,,NF_ENTRADA
,105.0,PC0005803_01,1.0,-6650.2221,-6650.2221,2017-12-02,2017-12-05,2017-12-29 00:00:00,,NF_ENTRADA
,105.0,PC0005836_01,1.0,-7204.4073,-7204.4073,2017-12-11,2017-12-12,2018-01-05 00:00:00,,NF_ENTRADA
,105.0,PC0005849_01,1.0,-8866.9628,-8866.9628,2017-12-16,2017-12-19,2018-01-12 00:00:00,,NF_ENTRADA
,105.0,PC0005870_01,1.0,-4987.6666,-4987.6666,2017-12-24,2017-12-26,2018-01-19 00:00:00,,NF_ENTRADA
,105.0,PC0005896_01,1.0,-7734.4062,-7734.4062,2018-01-01,2018-01-02,2018-01-24 00:00:00,,NF_ENTRADA
,105.0,PC0005914_01,1.0,-7734.4062,-7734.4062,2018-01-08,2018-01-09,2018-01-31 00:00:00,,NF_ENTRADA
,105.0,PC0005930_01,1.0,-5488.9335,-5488.9335,2018-01-13,2018-01-16,2018-02-07 00:00:00,,NF_ENTRADA
,105.0,PC0005955_01,1.0,-3991.9516,-3991.9516,2018-01-20,2018-01-23,2018-02-14 00:00:00,,NF_ENTRADA
,105.0,PC0005998_01,1.0,-5574.0887,-5574.0887,2018-02-02,2018-02-05,2018-02-27 00:00:00,,NF_ENTRADA
,105.0,PC0006022_01,1.0,-6104.9543,-6104.9543,2018-02-09,2018-02-12,2018-03-06 00:00:00,,NF_ENTRADA
,105.0,PC0006046_01,1.0,-8493.8495,-8493.8495,2018-02-17,2018-02-19,2018-03-13 00:00:00,,NF_ENTRADA
,105.0,PC0006068_01,1.0,-6370.3871,-6370.3871,2018-02-24,2018-02-26,2018-03-20 00:00:00,,NF_ENTRADA
,105.0,PC0006100_01,1.0,-5309.6756,-5309.6756,2018-03-01,2018-03-03,2018-03-25 00:00:00,,NF_ENTRADA
,105.0,PC0006120_01,1.0,-6902.5783,-6902.5783,2018-03-07,2018-03-10,2018-04-01 00:00:00,,NF_ENTRADA
,105.0,PC0006142_01,1.0,-7964.5135,-7964.5135,2018-03-15,2018-03-17,2018-04-08 00:00:00,,NF_ENTRADA
,105.0,PC0006162_01,1.0,-6371.6108,-6371.6108,2018-03-23,2018-03-24,2018-04-15 00:00:00,,NF_ENTRADA
,105.0,PC0006200_01,1.0,-7784.5436,-7784.5436,2018-04-01,2018-04-02,2018-04-29 00:00:00,,NF_ENTRADA
,105.0,PC0006217_01,1.0,-4563.3531,-4563.3531,2018-04-08,2018-04-09,2018-05-06 00:00:00,,NF_ENTRADA
,105.0,PC0006237_01,1.0,-8321.4087,-8321.4087,2018-04-14,2018-04-16,2018-05-13 00:00:00,,NF_ENTRADA
,105.0,PC0006257_01,1.0,-6173.9484,-6173.9484,2018-04-20,2018-04-23,2018-05-20 00:00:00,,NF_ENTRADA
,105.0,PC0006310_01,1.0,-5409.944,-5409.944,2018-05-06,2018-05-07,2018-05-28 00:00:00,,NF_ENTRADA
,105.0,PC0006332_01,1.0,-4544.3529,-4544.3529,2018-05-12,2018-05-14,2018-06-04 00:00:00,,NF_ENTRADA
,105.0,PC0006351_01,1.0,-4544.3529,-4544.3529,2018-05-18,2018-05-21,2018-06-11 00:00:00,,NF_ENTRADA
