ccusto_duplicata,documento,parcela,ajustes,id_motivo,descr_motivo,doc_origem
3.03.63,000004852_01,4.0,489.3548,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004853_01,4.0,210.7873,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004789_01,5.0,622.4088,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004790_01,5.0,295.4616,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004854_01,4.0,165.7322,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004792_01,5.0,643.059,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004856_01,4.0,523.8807,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004857_01,4.0,377.2402,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005127_01,1.0,575.328,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004858_01,4.0,198.421,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004860_01,4.0,217.883,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004676_01,7.0,181.0062,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004795_01,5.0,202.8481,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004864_01,4.0,182.201,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004519_01,10.0,611.7714,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004865_01,4.0,216.0832,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004801_01,5.0,361.7946,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004701_01,6.0,219.9325,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004611_01,8.0,808.4182,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004803_01,5.0,885.7581,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004705_01,6.0,458.013,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004612_01,8.0,124.3208,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004521_01,10.0,1313.4957,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005046_01,2.0,737.5145,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005047_01,2.0,485.5476,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004707_01,6.0,155.8762,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004878_01,4.0,402.2806,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005133_01,1.0,717.1316,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005049_01,2.0,159.9414,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005050_01,2.0,376.0827,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005051_01,2.0,1731.5779,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005052_01,2.0,60.3089,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005054_01,2.0,126.3689,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004887_01,4.0,547.2378,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005055_01,2.0,268.1871,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004888_01,4.0,217.3565,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004889_01,4.0,348.6305,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004686_01,7.0,147.6623,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004688_01,7.0,172.4595,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004718_01,6.0,783.0398,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004891_01,4.0,584.8564,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005057_01,2.0,98.7448,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004558_01,9.0,130.8608,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005059_01,2.0,296.2252,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005060_01,2.0,421.3557,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005061_01,2.0,236.5809,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004988_01,3.0,385.7808,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004561_01,9.0,638.2407,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005062_01,2.0,459.8245,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004631_01,8.0,164.5148,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004899_01,5.0,248.7504,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004990_01,3.0,194.6277,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004724_01,6.0,590.4567,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004636_01,8.0,590.2299,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004900_01,4.0,350.8147,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004994_01,3.0,510.4395,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005063_01,2.0,281.602,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004995_01,3.0,153.839,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005064_01,2.0,143.4896,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004640_01,8.0,619.0385,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004907_01,4.0,161.9759,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005103_01,1.0,386.5238,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004996_01,3.0,208.9101,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004997_01,3.0,296.0314,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005065_01,2.0,134.9491,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004998_01,3.0,284.472,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004729_01,7.0,474.0519,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004730_01,6.0,440.2796,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005069_01,2.0,1502.2575,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005104_01,1.0,578.7361,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004911_01,4.0,708.5146,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004568_01,9.0,87.8533,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004999_01,3.0,1915.7438,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004569_01,9.0,153.3157,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004732_01,6.0,807.6494,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005141_01,1.0,274.3771,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005000_01,3.0,451.7643,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005004_01,3.0,244.684,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004734_01,6.0,240.6353,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004916_01,4.0,103.0091,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005006_01,3.0,283.8091,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004919_01,4.0,357.0328,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004573_01,9.0,436.043,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004920_01,4.0,314.5501,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004500_01,11.0,395.9306,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005105_01,1.0,298.8943,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005105_01,2.0,298.8943,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005008_01,3.0,633.9443,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005106_01,1.0,341.4815,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005009_01,3.0,384.2562,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004923_01,4.0,425.3337,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005145_01,1.0,3465.9104,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005146_01,1.0,459.4387,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004738_01,6.0,502.4873,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004924_01,4.0,488.9213,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005014_01,3.0,471.364,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005108_01,1.0,546.6875,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005109_01,1.0,287.4838,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004926_01,4.0,205.5499,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004532_01,10.0,531.4918,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005147_01,1.0,226.9303,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005149_01,1.0,380.2952,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005150_01,1.0,370.0169,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005016_01,3.0,368.725,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004745_01,6.0,185.1029,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005074_01,2.0,201.1016,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005151_01,1.0,518.6179,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005076_01,2.0,443.6386,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004931_01,4.0,120.1413,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004581_01,9.0,430.1545,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005111_01,1.0,477.5936,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005077_01,2.0,185.4183,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005078_01,2.0,427.834,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004934_01,4.0,332.7289,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004935_01,4.0,278.7774,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005081_01,2.0,222.235,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005082_01,2.0,260.4884,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005083_01,2.0,944.8367,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004538_01,10.0,1371.2305,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004584_01,9.0,1662.994,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005115_01,1.0,245.5583,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005085_01,2.0,311.3735,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004940_01,4.0,130.5068,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004941_01,4.0,942.1039,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005086_01,2.0,373.1922,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004539_01,10.0,284.9205,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004809_01,5.0,176.261,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005116_01,1.0,415.0539,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005155_01,1.0,222.6441,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005156_01,1.0,548.5602,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004943_01,4.0,186.8061,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004944_01,4.0,487.2382,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004945_01,4.0,153.0624,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005117_01,1.0,415.5721,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005020_01,3.0,115.4955,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005021_01,3.0,323.3858,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005022_01,3.0,761.8681,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005023_01,3.0,440.8707,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005025_01,3.0,96.0646,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005026_01,3.0,262.2144,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004812_01,5.0,616.8629,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005118_01,1.0,1615.9255,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004762_01,6.0,534.6988,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005089_01,2.0,615.3743,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005157_01,1.0,500.9874,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004763_01,6.0,458.6753,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004815_01,5.0,424.0289,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005119_01,1.0,242.552,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005029_01,3.0,1180.7513,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004589_01,9.0,1632.4508,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005090_01,2.0,1319.2368,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004764_01,6.0,139.8663,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005030_01,3.0,197.3201,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005159_01,1.0,463.8563,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005160_01,1.0,544.3703,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005122_01,1.0,684.59,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005031_01,3.0,170.7262,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004947_01,4.0,188.2126,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004768_01,6.0,634.9139,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004771_01,6.0,1208.1964,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005161_01,1.0,536.9958,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004949_01,4.0,449.2916,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004773_01,6.0,523.4434,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004658_01,8.0,526.0364,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004826_01,5.0,1297.6523,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005126_01,2.0,137.6721,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004596_01,9.0,919.8868,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005036_01,3.0,1921.8362,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004776_01,6.0,400.0338,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005093_01,2.0,308.5597,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005094_01,2.0,148.0157,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005038_01,3.0,383.1244,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005095_01,2.0,342.6668,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004959_01,4.0,750.9849,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004966_01,4.0,174.7081,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005096_01,2.0,493.537,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004967_01,4.0,462.8406,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004601_01,9.0,1240.6993,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004968_01,4.0,373.8585,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004783_01,6.0,884.9363,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004602_01,9.0,310.3006,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004970_01,4.0,281.8916,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005164_01,1.0,489.1466,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005097_01,2.0,186.8293,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004834_01,5.0,186.2124,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005098_01,2.0,257.4846,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005099_01,2.0,763.7212,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004836_01,5.0,344.4694,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005165_01,1.0,462.2012,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004785_01,6.0,2562.8626,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004670_01,8.0,198.1606,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005100_01,2.0,432.402,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004972_01,6.0,297.7005,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004973_01,4.0,1017.6154,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004974_01,4.0,77.5233,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005101_01,2.0,54.9808,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004548_01,10.0,4144.1279,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004975_01,4.0,408.7826,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005041_01,3.0,184.2741,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004841_01,5.0,437.5965,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005168_01,1.0,153.9562,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005043_01,3.0,156.188,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004846_01,5.0,239.3867,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004697_01,7.0,141.3544,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004979_01,4.0,931.1204,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004673_01,8.0,746.4007,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004674_01,8.0,480.8896,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005102_01,2.0,468.902,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005045_01,3.0,229.6392,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004851_01,5.0,330.6213,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004853_01,5.0,210.7873,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004789_01,6.0,622.4088,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004790_01,6.0,295.4616,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004792_01,6.0,643.059,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004856_01,5.0,523.8807,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005128_01,1.0,526.3737,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004858_01,5.0,198.421,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004860_01,5.0,217.883,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004676_01,8.0,181.0062,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004795_01,6.0,202.8481,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004864_01,5.0,182.201,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004865_01,5.0,216.0832,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004801_01,6.0,361.7946,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004701_01,7.0,219.9325,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004611_01,9.0,808.4182,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004803_01,6.0,885.7581,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004705_01,7.0,458.013,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004612_01,9.0,124.3208,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005129_01,1.0,568.325,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005130_01,1.0,643.6145,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005046_01,3.0,737.5145,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005047_01,3.0,485.5476,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005173_01,1.0,317.9059,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005131_01,1.0,464.341,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005132_01,1.0,321.2607,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004707_01,7.0,155.8762,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004878_01,5.0,402.2806,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005049_01,3.0,159.9414,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005134_01,1.0,564.4964,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005050_01,3.0,376.0827,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005051_01,3.0,1731.5779,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005052_01,3.0,60.3089,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005055_01,3.0,268.1871,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005135_01,1.0,386.5469,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004888_01,5.0,217.3565,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004889_01,5.0,348.6305,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005136_01,1.0,267.7251,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005137_01,1.0,602.6477,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004686_01,8.0,147.6623,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004688_01,8.0,172.4595,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004718_01,7.0,783.0398,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004558_01,10.0,130.8608,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005059_01,3.0,296.2252,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005138_01,1.0,376.8914,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005060_01,3.0,421.3557,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004988_01,4.0,385.7808,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004561_01,10.0,638.2407,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005062_01,3.0,459.8245,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004631_01,9.0,164.5148,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004899_01,6.0,248.7504,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004636_01,9.0,590.2299,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005139_01,1.0,335.0395,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004900_01,5.0,350.8147,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004994_01,4.0,510.4395,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005063_01,3.0,281.602,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004995_01,4.0,153.839,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005064_01,3.0,143.4896,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004640_01,9.0,619.0385,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005103_01,2.0,386.5238,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004996_01,4.0,208.9101,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005140_01,1.0,215.748,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004729_01,8.0,474.0519,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004730_01,7.0,440.2796,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005069_01,3.0,1502.2575,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005104_01,2.0,578.7361,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004568_01,10.0,87.8533,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004999_01,4.0,1915.7438,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004569_01,10.0,153.3157,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004732_01,7.0,807.6494,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005004_01,4.0,244.684,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004916_01,5.0,103.0091,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005142_01,1.0,702.7472,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005006_01,4.0,283.8091,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004573_01,10.0,436.043,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004920_01,5.0,314.5501,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000004500_01,12.0,395.9306,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005143_01,1.0,567.893,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005105_01,3.0,298.8943,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005144_01,1.0,126.568,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005008_01,4.0,633.9443,4.0,Juros Parcelamento Vendas,NF_SAIDA
3.03.63,000005106_01,2.0,341.4815,4.0,Juros Parcelamento Vendas,NF_SAIDA
