id_cliente,descr_cliente,id_grupo_contabil,grupo_contabil,uf,cidade,latitude,longitude,regiao,data_cadestro
1490,Cliente Vendas Prod. 1490,3.01.01,Vendas de Produtos,RJ,RJ_nova iguacu,-22.7428488,-43.4723199,Sudeste,2018-01-13 22:09:32
1491,Cliente Vendas Prod. 1491,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-13 22:10:20
1493,Cliente Vendas Prod. 1493,3.01.01,Vendas de Produtos,SP,SP_sao bernardo do campo,-23.7076263,-46.5638687,Sudeste,2018-01-14 14:51:23
1494,Cliente Vendas Prod. 1494,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-15 00:36:29
1495,Cliente Vendas Prod. 1495,3.01.01,Vendas de Produtos,ES,ES_serra,-20.1775534,-40.2482765,Sudeste,2018-01-15 11:09:38
1496,Cliente Vendas Prod. 1496,3.01.01,Vendas de Produtos,SP,SP_guarulhos,-23.4464035,-46.4987685,Sudeste,2018-01-15 15:50:53
1499,Cliente Vendas Prod. 1499,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-15 23:52:21
1500,Cliente Vendas Prod. 1500,3.01.01,Vendas de Produtos,RO,RO_porto velho,-8.7728965,-63.8986054,Nordeste,2018-01-16 02:10:09
1501,Cliente Vendas Prod. 1501,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Nordeste,2018-01-16 07:10:31
1502,Cliente Vendas Prod. 1502,3.01.01,Vendas de Produtos,RJ,RJ_petropolis,-22.4768193,-43.1708676,Norte,2018-01-16 21:51:29
1504,Cliente Vendas Prod. 1504,3.01.01,Vendas de Produtos,MT,MT_colider,-10.8074368,-55.4575001,Sudeste,2018-01-17 03:39:34
1505,Cliente Vendas Prod. 1505,3.01.01,Vendas de Produtos,MA,MA_imperatriz,-5.5193781,-47.4772912,Sudeste,2018-01-17 10:00:36
1507,Cliente Vendas Prod. 1507,3.01.01,Vendas de Produtos,SP,SP_piracaia,-23.0558609,-46.359236,Nordeste,2018-01-17 10:14:32
1508,Cliente Vendas Prod. 1508,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-18 02:11:51
1509,Cliente Vendas Prod. 1509,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sul,2018-01-18 18:39:28
1510,Cliente Vendas Prod. 1510,3.01.01,Vendas de Produtos,SP,SP_jaboticabal,-21.2568272,-48.3201537,Sudeste,2018-01-19 05:32:47
1512,Cliente Vendas Prod. 1512,3.01.01,Vendas de Produtos,PI,PI_parnaiba,-2.9150419,-41.762168,Sudeste,2018-01-20 00:33:03
1513,Cliente Vendas Prod. 1513,3.01.01,Vendas de Produtos,MG,MG_sete lagoas,-19.4569227,-44.2399369,Sudeste,2018-01-20 01:07:36
1514,Cliente Vendas Prod. 1514,3.01.01,Vendas de Produtos,MG,MG_betim,-19.9540662,-44.1669616,Sudeste,2018-01-20 09:07:49
1515,Cliente Vendas Prod. 1515,3.01.01,Vendas de Produtos,PE,PE_serra talhada,-7.9882103,-38.2940629,Sudeste,2018-01-20 09:09:21
1516,Cliente Vendas Prod. 1516,3.01.01,Vendas de Produtos,RS,RS_farroupilha,-29.2684971,-51.3465382,Sudeste,2018-01-20 09:09:49
1517,Cliente Vendas Prod. 1517,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-20 09:10:04
1518,Cliente Vendas Prod. 1518,3.01.01,Vendas de Produtos,SP,SP_praia grande,-24.0214237,-46.4618239,Sul,2018-01-20 15:22:07
1519,Cliente Vendas Prod. 1519,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sul,2018-01-20 16:21:21
1520,Cliente Vendas Prod. 1520,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-22 13:44:32
1521,Cliente Vendas Prod. 1521,3.01.01,Vendas de Produtos,SP,SP_barueri,-23.5059127,-46.8693586,Sudeste,2018-01-22 13:47:51
1522,Cliente Vendas Prod. 1522,3.01.01,Vendas de Produtos,PA,PA_belem,-1.4182009,-48.4695107,Sudeste,2018-01-22 14:00:17
1523,Cliente Vendas Prod. 1523,3.01.01,Vendas de Produtos,SC,SC_braco do norte,-28.2738931,-49.1651865,Sul,2018-01-22 14:15:42
1525,Cliente Vendas Prod. 1525,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,Sudeste,2018-01-23 03:37:39
1526,Cliente Vendas Prod. 1526,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-23 03:37:57
1527,Cliente Vendas Prod. 1527,3.01.01,Vendas de Produtos,SC,SC_cacador,-26.7791611,-51.0111499,Sudeste,2018-01-23 03:38:52
1529,Cliente Vendas Prod. 1529,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-23 03:52:30
1532,Cliente Vendas Prod. 1532,3.01.01,Vendas de Produtos,SP,SP_sao carlos,-22.0116867,-47.8931046,Sudeste,2018-01-23 08:15:52
1533,Cliente Vendas Prod. 1533,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-23 15:12:52
1534,Cliente Vendas Prod. 1534,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-23 18:55:38
1535,Cliente Vendas Prod. 1535,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-23 20:39:24
1536,Cliente Vendas Prod. 1536,3.01.01,Vendas de Produtos,PR,PR_arapongas,-23.4088833,-51.4347632,Sudeste,2018-01-24 02:36:32
1538,Cliente Vendas Prod. 1538,3.01.01,Vendas de Produtos,SP,SP_itapevi,-23.5486294,-46.9461231,Sudeste,2018-01-24 02:38:27
1539,Cliente Vendas Prod. 1539,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-25 02:58:47
1540,Cliente Vendas Prod. 1540,3.01.01,Vendas de Produtos,MG,MG_januaria,-15.4839305,-44.3815407,Sudeste,2018-01-25 09:53:01
1543,Cliente Vendas Prod. 1543,3.01.01,Vendas de Produtos,DF,DF_brasilia,-15.8110727,-47.9717049,Sudeste,2018-01-25 13:38:59
1544,Cliente Vendas Prod. 1544,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-25 21:57:26
1545,Cliente Vendas Prod. 1545,3.01.01,Vendas de Produtos,RJ,RJ_nova iguacu,-22.7428488,-43.4723199,Sudeste,2018-01-26 00:32:10
1546,Cliente Vendas Prod. 1546,3.01.01,Vendas de Produtos,MG,MG_bandeira,-15.8857977,-40.562283,Centro-Oeste,2018-01-26 01:19:23
1547,Cliente Vendas Prod. 1547,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-26 17:04:00
1548,Cliente Vendas Prod. 1548,3.01.01,Vendas de Produtos,BA,BA_formosa do rio preto,-11.0170332,-45.2582502,Sul,2018-01-26 20:13:30
1553,Cliente Vendas Prod. 1553,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-01-26 20:58:26
1554,Cliente Vendas Prod. 1554,3.01.01,Vendas de Produtos,SP,SP_diadema,-23.6897684,-46.6117408,Sudeste,2018-01-26 21:58:36
1555,Cliente Vendas Prod. 1555,3.01.01,Vendas de Produtos,SP,SP_peruibe,-24.3032425,-46.9871832,Sudeste,2018-01-27 00:18:24
1562,Cliente Vendas Prod. 1562,3.01.01,Vendas de Produtos,SP,SP_santa isabel,-23.3183228,-46.226107,Nordeste,2018-01-27 13:17:31
1563,Cliente Vendas Prod. 1563,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,Sudeste,2018-01-27 19:19:42
1564,Cliente Vendas Prod. 1564,3.01.01,Vendas de Produtos,SP,SP_piracicaba,-22.7258411,-47.6466219,Nordeste,2018-01-28 16:38:57
1565,Cliente Vendas Prod. 1565,3.01.01,Vendas de Produtos,RS,RS_porto alegre,-30.0492523,-51.1885815,Sudeste,2018-01-28 19:33:26
1566,Cliente Vendas Prod. 1566,3.01.01,Vendas de Produtos,MA,MA_sao luis,-2.5305847,-44.2542139,Sudeste,2018-01-29 08:39:25
1567,Cliente Vendas Prod. 1567,3.01.01,Vendas de Produtos,RJ,RJ_nova iguacu,-22.7428488,-43.4723199,Sudeste,2018-01-29 21:15:34
1569,Cliente Vendas Prod. 1569,3.01.01,Vendas de Produtos,MG,MG_dom silverio,-20.1648605,-42.9686734,Sudeste,2018-01-29 22:30:15
1570,Cliente Vendas Prod. 1570,3.01.01,Vendas de Produtos,MG,MG_santa rita do sapucai,-22.2475053,-45.7075396,Sudeste,2018-01-30 03:47:31
1572,Cliente Vendas Prod. 1572,3.01.01,Vendas de Produtos,PR,PR_figueira,-23.8500462,-50.4030159,Sudeste,2018-01-30 05:31:37
1574,Cliente Vendas Prod. 1574,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-01-30 05:31:54
1577,Cliente Vendas Prod. 1577,3.01.01,Vendas de Produtos,RS,RS_pelotas,-31.7512688,-52.3373624,Sudeste,2018-01-30 19:54:04
1578,Cliente Vendas Prod. 1578,3.01.01,Vendas de Produtos,PR,PR_curitiba,-25.453054,-49.2749963,Sul,2018-01-31 15:30:30
1584,Cliente Vendas Prod. 1584,3.01.01,Vendas de Produtos,SP,SP_barueri,-23.5059127,-46.8693586,Sudeste,2018-01-31 17:54:04
1585,Cliente Vendas Prod. 1585,3.01.01,Vendas de Produtos,BA,BA_cicero dantas,-10.5930167,-38.3851865,Sul,2018-02-01 19:37:42
1596,Cliente Vendas Prod. 1596,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-03 13:11:58
1597,Cliente Vendas Prod. 1597,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-02-03 15:50:17
1598,Cliente Vendas Prod. 1598,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-04 15:10:27
1600,Cliente Vendas Prod. 1600,3.01.01,Vendas de Produtos,PB,PB_mamanguape,-6.8371686,-35.1268872,Sul,2018-02-04 22:10:00
1604,Cliente Vendas Prod. 1604,3.01.01,Vendas de Produtos,RJ,RJ_mage,-22.6380462,-43.1260713,Centro-Oeste,2018-02-04 22:29:19
1605,Cliente Vendas Prod. 1605,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-02-05 11:30:05
1606,Cliente Vendas Prod. 1606,3.01.01,Vendas de Produtos,SC,SC_massaranduba,-26.6102169,-49.002534,Centro-Oeste,2018-02-05 12:29:51
1609,Cliente Vendas Prod. 1609,3.01.01,Vendas de Produtos,SP,SP_sao carlos,-22.0116867,-47.8931046,Nordeste,2018-02-05 17:50:00
1611,Cliente Vendas Prod. 1611,3.01.01,Vendas de Produtos,SP,SP_buritama,-21.0672875,-50.1444019,Sudeste,2018-02-05 19:30:53
1612,Cliente Vendas Prod. 1612,3.01.01,Vendas de Produtos,SP,SP_piracicaba,-22.7258411,-47.6466219,Sudeste,2018-02-05 22:55:31
1613,Cliente Vendas Prod. 1613,3.01.01,Vendas de Produtos,RS,RS_tapejara,-28.0689587,-52.012068,Sudeste,2018-02-06 04:33:00
1614,Cliente Vendas Prod. 1614,3.01.01,Vendas de Produtos,CE,CE_senador pompeu,-5.5878772,-39.3747409,Sudeste,2018-02-06 04:33:11
1615,Cliente Vendas Prod. 1615,3.01.01,Vendas de Produtos,SP,SP_guaratingueta,-22.7999945,-45.1935525,Sudeste,2018-02-06 05:31:55
1616,Cliente Vendas Prod. 1616,3.01.01,Vendas de Produtos,RJ,RJ_niteroi,-22.8939271,-43.0863353,Nordeste,2018-02-06 06:30:20
1617,Cliente Vendas Prod. 1617,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-06 10:30:12
1618,Cliente Vendas Prod. 1618,3.01.01,Vendas de Produtos,GO,GO_rio verde,-17.7980276,-50.9218919,Sudeste,2018-02-06 12:13:02
1620,Cliente Vendas Prod. 1620,3.01.01,Vendas de Produtos,BA,BA_salvador,-12.9626546,-38.461683,Sudeste,2018-02-06 14:30:37
1621,Cliente Vendas Prod. 1621,3.01.01,Vendas de Produtos,SP,SP_limeira,-22.573479,-47.4084792,Sudeste,2018-02-06 16:11:35
1624,Cliente Vendas Prod. 1624,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sul,2018-02-06 16:11:49
1625,Cliente Vendas Prod. 1625,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-06 17:32:30
1626,Cliente Vendas Prod. 1626,3.01.01,Vendas de Produtos,RS,RS_tenente portela,-27.371053,-53.7585857,Sudeste,2018-02-06 20:50:39
1627,Cliente Vendas Prod. 1627,3.01.01,Vendas de Produtos,MT,MT_colider,-10.8074368,-55.4575001,Centro-Oeste,2018-02-07 19:15:27
1628,Cliente Vendas Prod. 1628,3.01.01,Vendas de Produtos,SP,SP_sao caetano do sul,-23.6267476,-46.5650578,Norte,2018-02-24 08:55:53
1629,Cliente Vendas Prod. 1629,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-02-24 09:47:40
1630,Cliente Vendas Prod. 1630,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-24 18:07:25
1631,Cliente Vendas Prod. 1631,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-24 20:47:30
1632,Cliente Vendas Prod. 1632,3.01.01,Vendas de Produtos,BA,BA_santa maria da vitoria,-13.3885118,-44.2003306,Nordeste,2018-02-24 21:30:29
1633,Cliente Vendas Prod. 1633,3.01.01,Vendas de Produtos,RJ,RJ_macae,-22.3809421,-41.7888662,Sudeste,2018-02-24 22:00:22
1634,Cliente Vendas Prod. 1634,3.01.01,Vendas de Produtos,PB,PB_joao pessoa,-7.132032,-34.851423,Centro-Oeste,2018-02-25 12:49:08
1635,Cliente Vendas Prod. 1635,3.01.01,Vendas de Produtos,SP,SP_assis,-22.6584971,-50.4182822,Sudeste,2018-02-25 15:35:24
1636,Cliente Vendas Prod. 1636,3.01.01,Vendas de Produtos,BA,BA_santo antonio de jesus,-12.9710068,-39.2479882,Sudeste,2018-02-25 16:08:08
1638,Cliente Vendas Prod. 1638,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Nordeste,2018-02-25 20:27:43
1639,Cliente Vendas Prod. 1639,3.01.01,Vendas de Produtos,SP,SP_mongagua,-24.1114669,-46.6646109,Centro-Oeste,2018-02-26 16:15:40
1640,Cliente Vendas Prod. 1640,3.01.01,Vendas de Produtos,MT,MT_cuiaba,-15.59882,-56.0722244,Sudeste,2018-02-26 18:00:26
1641,Cliente Vendas Prod. 1641,3.01.01,Vendas de Produtos,SP,SP_tambau,-21.7026783,-47.2766225,Sudeste,2018-02-26 22:08:44
1642,Cliente Vendas Prod. 1642,3.01.01,Vendas de Produtos,BA,BA_nucleo residencial pilar,,,Sudeste,2018-02-27 04:31:06
1643,Cliente Vendas Prod. 1643,3.01.01,Vendas de Produtos,MG,MG_juiz de fora,-21.7541042,-43.3626371,Sudeste,2018-02-27 04:31:24
1644,Cliente Vendas Prod. 1644,3.01.01,Vendas de Produtos,PR,PR_londrina,-23.3144159,-51.1654961,Sudeste,2018-02-27 04:41:14
1645,Cliente Vendas Prod. 1645,3.01.01,Vendas de Produtos,SP,SP_diadema,-23.6897684,-46.6117408,Sudeste,2018-02-27 10:50:26
1646,Cliente Vendas Prod. 1646,3.01.01,Vendas de Produtos,BA,BA_pojuca,-12.4254499,-38.3273645,Sul,2018-02-27 14:15:37
1647,Cliente Vendas Prod. 1647,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-27 20:30:25
1653,Cliente Vendas Prod. 1653,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Nordeste,2018-02-28 15:55:27
1655,Cliente Vendas Prod. 1655,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-02-28 16:29:54
1656,Cliente Vendas Prod. 1656,3.01.01,Vendas de Produtos,SP,SP_santa barbara d'oeste,-22.7490044,-47.3943642,Sudeste,2018-03-01 02:50:46
1662,Cliente Vendas Prod. 1662,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sul,2018-03-01 02:55:23
1663,Cliente Vendas Prod. 1663,3.01.01,Vendas de Produtos,SP,SP_santa barbara d'oeste,-22.7490044,-47.3943642,Sudeste,2018-03-01 02:55:32
1666,Cliente Vendas Prod. 1666,3.01.01,Vendas de Produtos,PA,PA_jacunda,-4.4509604,-49.1154028,Sudeste,2018-03-01 09:33:15
1667,Cliente Vendas Prod. 1667,3.01.01,Vendas de Produtos,SP,SP_lins,-21.6760788,-49.7496728,Sudeste,2018-03-01 10:49:47
1668,Cliente Vendas Prod. 1668,3.01.01,Vendas de Produtos,MG,MG_uberaba,-19.7528239,-47.9358374,Centro-Oeste,2018-03-01 10:50:39
1669,Cliente Vendas Prod. 1669,3.01.01,Vendas de Produtos,SP,SP_sales,-21.3422112,-49.4998876,Sudeste,2018-03-01 15:15:43
1670,Cliente Vendas Prod. 1670,3.01.01,Vendas de Produtos,PR,PR_loanda,-22.9293838,-53.1358726,Sul,2018-03-01 18:50:33
1672,Cliente Vendas Prod. 1672,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-03-02 02:10:54
1673,Cliente Vendas Prod. 1673,3.01.01,Vendas de Produtos,RJ,RJ_angra dos reis,-22.9950533,-44.353285,Sudeste,2018-03-02 02:11:00
1678,Cliente Vendas Prod. 1678,3.01.01,Vendas de Produtos,SP,SP_ribeirao pires,-23.7041589,-46.4074409,Sul,2018-03-02 02:16:42
1679,Cliente Vendas Prod. 1679,3.01.01,Vendas de Produtos,SP,SP_sao bernardo do campo,-23.7076263,-46.5638687,Nordeste,2018-03-02 16:31:39
1681,Cliente Vendas Prod. 1681,3.01.01,Vendas de Produtos,RJ,RJ_nova iguacu,-22.7428488,-43.4723199,Sudeste,2018-03-03 00:09:28
1683,Cliente Vendas Prod. 1683,3.01.01,Vendas de Produtos,SC,SC_blumenau,-26.8995451,-49.0885927,Nordeste,2018-03-03 02:49:29
1684,Cliente Vendas Prod. 1684,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-03-03 02:49:34
1688,Cliente Vendas Prod. 1688,3.01.01,Vendas de Produtos,SP,SP_aracatuba,-21.2055558,-50.4431937,Nordeste,2018-03-03 02:50:37
1689,Cliente Vendas Prod. 1689,3.01.01,Vendas de Produtos,MA,MA_sao luis,-2.5305847,-44.2542139,Sudeste,2018-03-03 09:10:28
1690,Cliente Vendas Prod. 1690,3.01.01,Vendas de Produtos,GO,GO_sao luis de montes belos,-16.5125235,-50.3749714,Sudeste,2018-03-03 13:48:45
1691,Cliente Vendas Prod. 1691,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-03-03 16:48:37
1693,Cliente Vendas Prod. 1693,3.01.01,Vendas de Produtos,MG,MG_ipatinga,-19.4697787,-42.5532918,Sudeste,2018-03-03 23:55:31
1694,Cliente Vendas Prod. 1694,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-03-04 02:30:49
1695,Cliente Vendas Prod. 1695,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-03-04 13:40:28
1696,Cliente Vendas Prod. 1696,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-03-04 18:55:33
1697,Cliente Vendas Prod. 1697,3.01.01,Vendas de Produtos,SP,SP_monte aprazivel,-20.7703087,-49.7113432,Sul,2018-03-04 19:09:07
1699,Cliente Vendas Prod. 1699,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,Sudeste,2018-03-04 19:28:27
1700,Cliente Vendas Prod. 1700,3.01.01,Vendas de Produtos,CE,CE_fortaleza,-3.7631079,-38.5324297,Norte,2018-03-05 04:15:31
1701,Cliente Vendas Prod. 1701,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-03-05 12:50:42
1703,Cliente Vendas Prod. 1703,3.01.01,Vendas de Produtos,RS,RS_jaguarao,-32.5611764,-53.3781683,Sudeste,2018-03-05 13:15:44
1704,Cliente Vendas Prod. 1704,3.01.01,Vendas de Produtos,MG,MG_juiz de fora,-21.7541042,-43.3626371,Sudeste,2018-03-05 14:55:43
1705,Cliente Vendas Prod. 1705,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-03-05 16:40:25
1706,Cliente Vendas Prod. 1706,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-03-05 19:35:28
1707,Cliente Vendas Prod. 1707,3.01.01,Vendas de Produtos,SC,SC_florianopolis,-27.5768356,-48.5179518,Sudeste,2018-03-05 20:30:54
1708,Cliente Vendas Prod. 1708,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Nordeste,2018-03-06 03:49:02
1709,Cliente Vendas Prod. 1709,3.01.01,Vendas de Produtos,MG,MG_itajuba,-22.4275448,-45.4566067,Sudeste,2018-03-06 03:51:01
1710,Cliente Vendas Prod. 1710,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,Sudeste,2018-03-06 03:55:45
1711,Cliente Vendas Prod. 1711,3.01.01,Vendas de Produtos,SP,SP_vera cruz,-22.2221739,-49.8226743,Sudeste,2018-03-06 07:30:30
1712,Cliente Vendas Prod. 1712,3.01.01,Vendas de Produtos,SP,SP_fartura,-23.3886508,-49.5106507,Sudeste,2018-03-06 10:50:32
1713,Cliente Vendas Prod. 1713,3.01.01,Vendas de Produtos,SP,SP_atibaia,-23.1231345,-46.560482,Sudeste,2018-03-06 20:10:49
1715,Cliente Vendas Prod. 1715,3.01.01,Vendas de Produtos,GO,GO_niquelandia,-14.473356,-48.4578507,Sudeste,2018-03-07 02:15:28
1716,Cliente Vendas Prod. 1716,3.01.01,Vendas de Produtos,RJ,RJ_arraial do cabo,-22.9635463,-42.0507217,Sudeste,2018-03-07 02:15:56
1722,Cliente Vendas Prod. 1722,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,Nordeste,2018-03-07 02:49:01
1723,Cliente Vendas Prod. 1723,3.01.01,Vendas de Produtos,RJ,RJ_volta redonda,-22.5086692,-44.0971715,Sudeste,2018-03-07 11:10:11
1724,Cliente Vendas Prod. 1724,3.01.01,Vendas de Produtos,SP,SP_campinas,-22.9008682,-47.0685368,Sudeste,2018-03-07 14:29:49
1725,Cliente Vendas Prod. 1725,3.01.01,Vendas de Produtos,SP,SP_catigua,-21.0527516,-49.0599237,Sudeste,2018-03-07 21:29:32
1726,Cliente Vendas Prod. 1726,3.01.01,Vendas de Produtos,PA,PA_altamira,-3.2066377,-52.2160748,Sudeste,2018-03-08 02:15:31
1727,Cliente Vendas Prod. 1727,3.01.01,Vendas de Produtos,SP,SP_mogi mirim,-22.4330092,-46.9611047,Sudeste,2018-03-08 02:29:28
1729,Cliente Vendas Prod. 1729,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-03-08 02:29:33
1734,Cliente Vendas Prod. 1734,3.01.01,Vendas de Produtos,MG,MG_varginha,-21.5613271,-45.4365187,Sudeste,2018-03-08 02:35:37
1735,Cliente Vendas Prod. 1735,3.01.01,Vendas de Produtos,MG,MG_extrema,-22.8554782,-46.3195013,Sudeste,2018-03-08 02:35:41
1736,Cliente Vendas Prod. 1736,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Nordeste,2018-03-08 18:55:56
1737,Cliente Vendas Prod. 1737,3.01.01,Vendas de Produtos,SP,SP_bauru,-22.3266828,-49.0666825,Sudeste,2018-03-09 02:10:27
1738,Cliente Vendas Prod. 1738,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,Sudeste,2018-03-09 02:30:55
1739,Cliente Vendas Prod. 1739,3.01.01,Vendas de Produtos,SP,SP_taboao da serra,-23.6207381,-46.7801555,Sudeste,2018-03-09 02:31:25
1744,Cliente Vendas Prod. 1744,3.01.01,Vendas de Produtos,DF,DF_brasilia,-15.8110727,-47.9717049,Sudeste,2018-03-09 12:40:32
1750,Cliente Vendas Prod. 1750,3.01.01,Vendas de Produtos,SP,SP_lagoinha,-23.0887286,-45.1906535,Sudeste,2018-03-10 00:00:22
1751,Cliente Vendas Prod. 1751,3.01.01,Vendas de Produtos,SP,SP_presidente prudente,-22.1214917,-51.4046719,Sudeste,2018-03-10 03:49:27
1753,Cliente Vendas Prod. 1753,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,Sudeste,2018-03-10 03:49:28
1754,Cliente Vendas Prod. 1754,3.01.01,Vendas de Produtos,SP,SP_guarulhos,-23.4464035,-46.4987685,,2018-03-10 04:31:41
1755,Cliente Vendas Prod. 1755,3.01.01,Vendas de Produtos,SP,SP_marilia,-22.2094453,-49.9476115,,2018-03-10 09:28:02
1756,Cliente Vendas Prod. 1756,3.01.01,Vendas de Produtos,RJ,RJ_rio de janeiro,-22.9149109,-43.3128773,,2018-03-10 20:47:39
1757,Cliente Vendas Prod. 1757,3.01.01,Vendas de Produtos,MG,MG_belo horizonte,-19.9087721,-43.9575494,,2018-03-10 21:08:12
1758,Cliente Vendas Prod. 1758,3.01.01,Vendas de Produtos,PA,PA_belem,-1.4182009,-48.4695107,,2018-03-11 11:10:33
1759,Cliente Vendas Prod. 1759,3.01.01,Vendas de Produtos,MG,MG_uberaba,-19.7528239,-47.9358374,,2018-03-11 22:28:12
1761,Cliente Vendas Prod. 1761,3.01.01,Vendas de Produtos,RJ,RJ_duque de caxias,-22.714738,-43.2894301,,2018-03-12 03:08:31
1762,Cliente Vendas Prod. 1762,3.01.01,Vendas de Produtos,PA,PA_benevides,-1.3504593,-48.2555328,,2018-03-12 14:08:39
1763,Cliente Vendas Prod. 1763,3.01.01,Vendas de Produtos,SP,SP_sao paulo,-23.5708602,-46.6332417,,2018-03-13 04:15:50
1764,Cliente Vendas Prod. 1764,3.01.01,Vendas de Produtos,MG,MG_paraopeba,-19.2785791,-44.4008855,,2018-03-13 04:48:01
1765,Cliente Vendas Prod. 1765,3.01.01,Vendas de Produtos,CE,CE_fortaleza,-3.7631079,-38.5324297,,2018-03-13 04:48:01
