ccusto_item,documento,item,id_mat_prod,id_fornecedor,data_emissao,data_movimento,qtde,valor_bruto,icms,pis_cofins,ipi,doc_origem
4.03.30,PC0005329_01,1.0,15.29.0001,126.0,2017-07-12,2017-07-13,1.0,6209.8985,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005349_01,1.0,15.29.0001,126.0,2017-07-20,2017-07-20,1.0,5766.3343,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005372_01,1.0,15.29.0001,126.0,2017-07-27,2017-07-27,1.0,4879.206,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005414_01,1.0,15.29.0001,126.0,2017-08-07,2017-08-07,1.0,1920.2144,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005437_01,1.0,15.29.0001,126.0,2017-08-14,2017-08-14,1.0,2728.7258,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005456_01,1.0,15.29.0001,126.0,2017-08-20,2017-08-21,1.0,2526.5979,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005480_01,1.0,15.29.0001,126.0,2017-08-28,2017-08-28,1.0,2930.8536,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005514_01,1.0,15.29.0001,126.0,2017-09-06,2017-09-07,1.0,920.8796,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005535_01,1.0,15.29.0001,126.0,2017-09-13,2017-09-14,1.0,1176.6794,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005561_01,1.0,15.29.0001,126.0,2017-09-21,2017-09-21,1.0,1483.6393,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005583_01,1.0,15.29.0001,126.0,2017-09-28,2017-09-28,1.0,1534.7993,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005601_01,1.0,15.29.0001,126.0,2017-10-02,2017-10-02,1.0,3549.6234,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005619_01,1.0,15.29.0001,126.0,2017-10-08,2017-10-09,1.0,4437.0293,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005646_01,1.0,15.29.0001,126.0,2017-10-15,2017-10-16,1.0,3105.9205,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005669_01,1.0,15.29.0001,126.0,2017-10-23,2017-10-23,1.0,3697.5244,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005709_01,1.0,15.29.0001,126.0,2017-11-04,2017-11-05,1.0,4977.9606,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005735_01,1.0,15.29.0001,126.0,2017-11-12,2017-11-12,1.0,4786.5006,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005758_01,1.0,15.29.0001,126.0,2017-11-19,2017-11-19,1.0,4403.5806,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005777_01,1.0,15.29.0001,126.0,2017-11-26,2017-11-26,1.0,4977.9606,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005805_01,1.0,15.29.0001,126.0,2017-12-02,2017-12-03,1.0,615.3458,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005829_01,1.0,15.29.0001,126.0,2017-12-09,2017-12-10,1.0,839.108,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005850_01,1.0,15.29.0001,126.0,2017-12-16,2017-12-17,1.0,811.1377,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005872_01,1.0,15.29.0001,126.0,2017-12-24,2017-12-24,1.0,531.435,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005902_01,1.0,15.29.0001,126.0,2018-01-04,2018-01-05,1.0,1771.9125,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005925_01,1.0,15.29.0001,126.0,2018-01-11,2018-01-12,1.0,1976.3639,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005951_01,1.0,15.29.0001,126.0,2018-01-19,2018-01-19,1.0,2044.5144,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0005976_01,1.0,15.29.0001,126.0,2018-01-26,2018-01-26,1.0,1022.2572,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006008_01,1.0,15.29.0001,126.0,2018-02-04,2018-02-04,1.0,4268.8611,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006027_01,1.0,15.29.0001,126.0,2018-02-10,2018-02-11,1.0,2591.8085,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006049_01,1.0,15.29.0001,126.0,2018-02-18,2018-02-18,1.0,3811.4831,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006069_01,1.0,15.29.0001,126.0,2018-02-24,2018-02-25,1.0,4573.7797,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006117_01,1.0,15.29.0001,126.0,2018-03-06,2018-03-06,1.0,1641.5052,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006135_01,1.0,15.29.0001,126.0,2018-03-12,2018-03-13,1.0,1778.2973,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006155_01,1.0,15.29.0001,126.0,2018-03-19,2018-03-20,1.0,1641.5052,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006175_01,1.0,15.29.0001,126.0,2018-03-27,2018-03-27,1.0,1778.2973,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006208_01,1.0,15.29.0001,126.0,2018-04-04,2018-04-05,1.0,2505.6835,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006231_01,1.0,15.29.0001,126.0,2018-04-12,2018-04-12,1.0,2923.2975,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006251_01,1.0,15.29.0001,126.0,2018-04-18,2018-04-19,1.0,3062.5021,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006273_01,1.0,15.29.0001,126.0,2018-04-26,2018-04-26,1.0,5428.981,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006309_01,1.0,15.29.0001,126.0,2018-05-05,2018-05-05,1.0,1645.1509,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006329_01,1.0,15.29.0001,126.0,2018-05-11,2018-05-12,1.0,1331.7888,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006353_01,1.0,15.29.0001,126.0,2018-05-18,2018-05-19,1.0,2506.8966,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006377_01,1.0,15.29.0001,126.0,2018-05-26,2018-05-26,1.0,2350.2155,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006400_01,1.0,15.29.0001,126.0,2018-06-02,2018-06-02,1.0,172.6767,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006421_01,1.0,15.29.0001,126.0,2018-06-08,2018-06-09,1.0,304.7237,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006441_01,1.0,15.29.0001,126.0,2018-06-15,2018-06-16,1.0,182.8342,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006467_01,1.0,15.29.0001,126.0,2018-06-23,2018-06-23,1.0,355.511,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006500_01,1.0,15.29.0001,126.0,2018-07-02,2018-07-02,1.0,3805.3868,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006522_01,1.0,15.29.0001,126.0,2018-07-09,2018-07-09,1.0,4439.6179,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006541_01,1.0,15.29.0001,126.0,2018-07-15,2018-07-16,1.0,3382.566,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006561_01,1.0,15.29.0001,126.0,2018-07-22,2018-07-23,1.0,9513.4669,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006612_01,1.0,15.29.0001,126.0,2018-08-06,2018-08-07,1.0,1742.8981,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006637_01,1.0,15.29.0001,126.0,2018-08-14,2018-08-14,1.0,1684.8015,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006656_01,1.0,15.29.0001,126.0,2018-08-21,2018-08-21,1.0,1220.0287,0.0,0.0,0.0,NF_ENTRADA
4.03.30,PC0006672_01,1.0,15.29.0001,126.0,2018-08-27,2018-08-28,1.0,1161.9321,0.0,0.0,0.0,NF_ENTRADA
4.03.31,PC0004832_01,1.0,15.23.0001,127.0,2017-02-07,2017-02-08,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0004888_01,1.0,15.23.0001,127.0,2017-02-27,2017-02-27,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0004944_01,1.0,15.23.0001,127.0,2017-03-15,2017-03-16,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0004965_01,1.0,15.23.0001,127.0,2017-03-22,2017-03-22,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0005032_01,1.0,15.23.0001,127.0,2017-04-10,2017-04-10,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0005017_01,1.0,15.23.0001,127.0,2017-04-06,2017-04-06,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0005176_01,1.0,15.23.0001,127.0,2017-05-26,2017-05-27,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0005133_01,1.0,15.23.0001,127.0,2017-05-13,2017-05-14,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0005224_01,1.0,15.23.0001,127.0,2017-06-10,2017-06-10,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0005197_01,1.0,15.23.0001,127.0,2017-06-02,2017-06-02,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0005339_01,1.0,15.23.0001,127.0,2017-07-17,2017-07-17,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0005309_01,1.0,15.23.0001,127.0,2017-07-07,2017-07-07,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0005474_01,1.0,15.23.0001,127.0,2017-08-25,2017-08-25,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0005412_01,1.0,15.23.0001,127.0,2017-08-06,2017-08-06,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0005547_01,1.0,15.23.0001,127.0,2017-09-17,2017-09-18,1.0,3326.4,0.0,307.692,0.0,NF_ENTRADA
4.03.31,PC0005536_01,1.0,15.23.0001,127.0,2017-09-13,2017-09-14,1.0,29656.8595,0.0,2743.2595,0.0,NF_ENTRADA
4.03.31,PC0005628_01,1.0,15.23.0001,127.0,2017-10-11,2017-10-12,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0005629_01,1.0,15.23.0001,127.0,2017-10-11,2017-10-12,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0005736_01,1.0,15.23.0001,127.0,2017-11-12,2017-11-12,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0005715_01,1.0,15.23.0001,127.0,2017-11-07,2017-11-08,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0005873_01,1.0,15.23.0001,127.0,2017-12-24,2017-12-24,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0005877_01,1.0,15.23.0001,127.0,2017-12-26,2017-12-26,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0005944_01,1.0,15.23.0001,127.0,2018-01-18,2018-01-18,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0005968_01,1.0,15.23.0001,127.0,2018-01-24,2018-01-25,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0006047_01,1.0,15.23.0001,127.0,2018-02-17,2018-02-18,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0006043_01,1.0,15.23.0001,127.0,2018-02-16,2018-02-16,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0006123_01,1.0,15.23.0001,127.0,2018-03-09,2018-03-09,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0006160_01,1.0,15.23.0001,127.0,2018-03-21,2018-03-21,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0006229_01,1.0,15.23.0001,127.0,2018-04-11,2018-04-11,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0006224_01,1.0,15.23.0001,127.0,2018-04-09,2018-04-09,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0006316_01,1.0,15.23.0001,127.0,2018-05-08,2018-05-08,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0006338_01,1.0,15.23.0001,127.0,2018-05-14,2018-05-14,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0006459_01,1.0,15.23.0001,127.0,2018-06-21,2018-06-22,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0006422_01,1.0,15.23.0001,127.0,2018-06-08,2018-06-08,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0006562_01,1.0,15.23.0001,127.0,2018-07-22,2018-07-22,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0006535_01,1.0,15.23.0001,127.0,2018-07-13,2018-07-14,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.31,PC0006657_01,1.0,15.23.0001,127.0,2018-08-21,2018-08-21,1.0,3564.0,0.0,329.67,0.0,NF_ENTRADA
4.03.31,PC0006658_01,1.0,15.23.0001,127.0,2018-08-21,2018-08-21,1.0,31775.2066,0.0,2939.2066,0.0,NF_ENTRADA
4.03.34,PC0004857_01,1.0,15.25.0001,127.0,2017-02-16,2017-02-17,1.0,395.4935,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0004822_01,1.0,15.25.0001,127.0,2017-02-05,2017-02-06,1.0,4548.175,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0004918_01,1.0,15.25.0001,127.0,2017-03-06,2017-03-07,1.0,363.0922,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0004989_01,1.0,15.25.0001,127.0,2017-03-29,2017-03-29,1.0,847.2151,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005057_01,1.0,15.25.0001,127.0,2017-04-18,2017-04-19,1.0,2917.1044,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005085_01,1.0,15.25.0001,127.0,2017-04-29,2017-04-29,1.0,2292.0106,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005103_01,1.0,15.25.0001,127.0,2017-05-02,2017-05-03,1.0,3274.5359,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005134_01,1.0,15.25.0001,127.0,2017-05-13,2017-05-13,1.0,1034.064,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005233_01,1.0,15.25.0001,127.0,2017-06-13,2017-06-13,1.0,163.4379,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005244_01,1.0,15.25.0001,127.0,2017-06-17,2017-06-18,1.0,3105.3206,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005362_01,1.0,15.25.0001,127.0,2017-07-24,2017-07-24,1.0,4962.7745,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005363_01,1.0,15.25.0001,127.0,2017-07-24,2017-07-24,1.0,3041.7005,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005418_01,1.0,15.25.0001,127.0,2017-08-09,2017-08-10,1.0,1494.4903,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005469_01,1.0,15.25.0001,127.0,2017-08-24,2017-08-24,1.0,3658.9246,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005542_01,1.0,15.25.0001,127.0,2017-09-15,2017-09-15,1.0,557.1698,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005502_01,1.0,15.25.0001,127.0,2017-09-02,2017-09-02,1.0,709.1253,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005614_01,1.0,15.25.0001,127.0,2017-10-06,2017-10-07,1.0,270.7306,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005620_01,1.0,15.25.0001,127.0,2017-10-08,2017-10-08,1.0,1421.3358,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005710_01,1.0,15.25.0001,127.0,2017-11-04,2017-11-04,1.0,2151.5518,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005711_01,1.0,15.25.0001,127.0,2017-11-04,2017-11-05,1.0,4572.0476,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005863_01,1.0,15.25.0001,127.0,2017-12-22,2017-12-23,1.0,2943.5925,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005878_01,1.0,15.25.0001,127.0,2017-12-26,2017-12-27,1.0,5012.063,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005910_01,1.0,15.25.0001,127.0,2018-01-06,2018-01-06,1.0,5106.5719,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0005941_01,1.0,15.25.0001,127.0,2018-01-17,2018-01-17,1.0,2749.6926,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006018_01,1.0,15.25.0001,127.0,2018-02-08,2018-02-09,1.0,896.5591,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006004_01,1.0,15.25.0001,127.0,2018-02-03,2018-02-03,1.0,8069.0322,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006124_01,1.0,15.25.0001,127.0,2018-03-09,2018-03-09,1.0,895.9825,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006110_01,1.0,15.25.0001,127.0,2018-03-04,2018-03-05,1.0,1461.8662,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006234_01,1.0,15.25.0001,127.0,2018-04-13,2018-04-14,1.0,1446.0902,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006230_01,1.0,15.25.0001,127.0,2018-04-11,2018-04-11,1.0,384.4037,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006381_01,1.0,15.25.0001,127.0,2018-05-29,2018-05-29,1.0,3971.2009,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006317_01,1.0,15.25.0001,127.0,2018-05-08,2018-05-08,1.0,1622.0398,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006424_01,1.0,15.25.0001,127.0,2018-06-09,2018-06-09,1.0,1960.3021,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006429_01,1.0,15.25.0001,127.0,2018-06-10,2018-06-11,1.0,6207.6233,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006575_01,1.0,15.25.0001,127.0,2018-07-26,2018-07-27,1.0,2120.4685,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006505_01,1.0,15.25.0001,127.0,2018-07-03,2018-07-04,1.0,5191.4919,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006638_01,1.0,15.25.0001,127.0,2018-08-14,2018-08-14,1.0,3174.8808,0.0,0.0,0.0,NF_ENTRADA
4.03.34,PC0006667_01,1.0,15.25.0001,127.0,2018-08-25,2018-08-26,1.0,3439.4542,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0004812_01,1.0,15.37.0001,128.0,2017-02-02,2017-02-02,1.0,282.4953,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0004813_01,1.0,15.37.0001,128.0,2017-02-02,2017-02-03,1.0,1129.9814,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0004958_01,1.0,15.37.0001,128.0,2017-03-19,2017-03-20,1.0,1633.9149,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0004920_01,1.0,15.37.0001,128.0,2017-03-07,2017-03-07,1.0,3812.468,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005071_01,1.0,15.37.0001,128.0,2017-04-23,2017-04-24,1.0,424.1708,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005072_01,1.0,15.37.0001,128.0,2017-04-23,2017-04-24,1.0,1808.307,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005168_01,1.0,15.37.0001,128.0,2017-05-23,2017-05-24,1.0,1357.209,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005104_01,1.0,15.37.0001,128.0,2017-05-02,2017-05-02,1.0,797.091,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005256_01,1.0,15.37.0001,128.0,2017-06-21,2017-06-22,1.0,473.97,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005230_01,1.0,15.37.0001,128.0,2017-06-12,2017-06-13,1.0,1160.4093,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005304_01,1.0,15.37.0001,128.0,2017-07-05,2017-07-06,1.0,2419.1302,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005354_01,1.0,15.37.0001,128.0,2017-07-22,2017-07-22,1.0,1138.4142,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005479_01,1.0,15.37.0001,128.0,2017-08-27,2017-08-27,1.0,1258.9056,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005407_01,1.0,15.37.0001,128.0,2017-08-05,2017-08-05,1.0,5366.9135,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005519_01,1.0,15.37.0001,128.0,2017-09-07,2017-09-07,1.0,1551.2115,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005557_01,1.0,15.37.0001,128.0,2017-09-20,2017-09-20,1.0,1614.5262,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005640_01,1.0,15.37.0001,128.0,2017-10-14,2017-10-14,1.0,6091.4394,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005608_01,1.0,15.37.0001,128.0,2017-10-04,2017-10-04,1.0,1522.8598,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005739_01,1.0,15.37.0001,128.0,2017-11-14,2017-11-15,1.0,2209.1826,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005721_01,1.0,15.37.0001,128.0,2017-11-09,2017-11-09,1.0,2593.3883,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005817_01,1.0,15.37.0001,128.0,2017-12-06,2017-12-06,1.0,1360.4171,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005882_01,1.0,15.37.0001,128.0,2017-12-29,2017-12-29,1.0,5799.6729,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005977_01,1.0,15.37.0001,128.0,2018-01-27,2018-01-28,1.0,1225.5773,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0005927_01,1.0,15.37.0001,128.0,2018-01-12,2018-01-13,1.0,345.6756,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006070_01,1.0,15.37.0001,128.0,2018-02-24,2018-02-25,1.0,627.5914,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006071_01,1.0,15.37.0001,128.0,2018-02-25,2018-02-26,1.0,5648.3226,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006103_01,1.0,15.37.0001,128.0,2018-03-02,2018-03-03,1.0,2593.6336,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006140_01,1.0,15.37.0001,128.0,2018-03-13,2018-03-13,1.0,5265.8621,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006278_01,1.0,15.37.0001,128.0,2018-04-28,2018-04-29,1.0,4686.0643,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006209_01,1.0,15.37.0001,128.0,2018-04-04,2018-04-04,1.0,2635.9112,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006344_01,1.0,15.37.0001,128.0,2018-05-16,2018-05-16,1.0,1054.7254,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006324_01,1.0,15.37.0001,128.0,2018-05-10,2018-05-10,1.0,1342.3778,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006430_01,1.0,15.37.0001,128.0,2018-06-10,2018-06-10,1.0,294.0453,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006468_01,1.0,15.37.0001,128.0,2018-06-23,2018-06-23,1.0,7057.0875,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006573_01,1.0,15.37.0001,128.0,2018-07-25,2018-07-25,1.0,987.1147,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006557_01,1.0,15.37.0001,128.0,2018-07-20,2018-07-20,1.0,840.8755,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006662_01,1.0,15.37.0001,128.0,2018-08-22,2018-08-23,1.0,711.041,0.0,0.0,0.0,NF_ENTRADA
4.03.36,PC0006648_01,1.0,15.37.0001,128.0,2018-08-18,2018-08-18,1.0,942.5427,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0004827_01,1.0,15.27.0001,129.0,2017-02-06,2017-02-06,1.0,794.73,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0004874_01,1.0,15.27.0001,129.0,2017-02-23,2017-02-23,1.0,3049.5086,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0004970_01,1.0,15.27.0001,129.0,2017-03-23,2017-03-24,1.0,2075.8888,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0004937_01,1.0,15.27.0001,129.0,2017-03-13,2017-03-13,1.0,1768.3497,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005053_01,1.0,15.27.0001,129.0,2017-04-17,2017-04-18,1.0,3835.8434,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005018_01,1.0,15.27.0001,129.0,2017-04-06,2017-04-06,1.0,1566.7529,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005160_01,1.0,15.27.0001,129.0,2017-05-21,2017-05-22,1.0,1694.3569,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005155_01,1.0,15.27.0001,129.0,2017-05-19,2017-05-20,1.0,4822.4004,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005245_01,1.0,15.27.0001,129.0,2017-06-17,2017-06-17,1.0,59.328,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005198_01,1.0,15.27.0001,129.0,2017-06-02,2017-06-02,1.0,1423.8712,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005293_01,1.0,15.27.0001,129.0,2017-07-02,2017-07-02,1.0,4019.4471,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005355_01,1.0,15.27.0001,129.0,2017-07-22,2017-07-23,1.0,823.2603,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005475_01,1.0,15.27.0001,129.0,2017-08-25,2017-08-26,1.0,2345.043,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005457_01,1.0,15.27.0001,129.0,2017-08-20,2017-08-20,1.0,3667.8878,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005548_01,1.0,15.27.0001,129.0,2017-09-17,2017-09-17,1.0,2620.0912,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005543_01,1.0,15.27.0001,129.0,2017-09-15,2017-09-15,1.0,827.3972,0.0,0.0,0.0,NF_ENTRADA
4.03.40,PC0005647_01,1.0,15.27.0001,129.0,2017-10-15,2017-10-15,1.0,1044.1742,0.0,0.0,0.0,NF_ENTRADA
