ccusto_item,documento,item,id_mat_prod,id_cliente,data_emissao,data_movimento,qtde,valor_bruto,icms,pis_cofins,ipi,doc_origem
3.01.01,000004601_01,2,1000003,1319,2017-11-10 16:11:46,2017-11-21 18:46:36,31,16742.0312,1083.1882,1448.443,544.116,NF_SAIDA
3.01.01,000004601_01,3,1000003,1319,2017-11-10 16:11:46,2017-11-21 18:46:36,23,12421.507,803.6558,1074.6512,403.699,NF_SAIDA
3.01.01,000004601_01,4,1000003,1319,2017-11-10 16:11:46,2017-11-21 18:46:36,47,25383.0796,1642.2531,2196.0264,824.9501,NF_SAIDA
3.01.01,000004601_01,5,1000003,1319,2017-11-10 16:11:46,2017-11-21 18:46:36,41,22142.6864,1432.6038,1915.6826,719.6373,NF_SAIDA
3.01.01,000004602_01,1,1000092,1324,2017-11-14 21:19:02,2017-11-30 20:03:57,23,24042.6587,4072.3226,1847.2561,781.3864,NF_SAIDA
3.01.01,000004603_01,1,1000092,1325,2017-11-15 01:06:48,2017-11-17 22:33:03,22,22997.3257,3895.2651,1766.9406,747.4131,NF_SAIDA
3.01.01,000004604_01,1,1000049,1326,2017-11-10 16:21:47,2017-11-15 16:58:36,19,10659.5417,1197.0183,875.2834,346.4351,NF_SAIDA
3.01.01,000004604_01,2,1000049,1326,2017-11-10 16:21:47,2017-11-15 16:58:36,39,21880.1119,2457.0375,1796.6344,711.1036,NF_SAIDA
3.01.01,000004605_01,1,1000030,1328,2017-11-15 01:48:24,2017-11-28 00:06:58,23,24064.7842,4094.4481,1847.2561,782.1055,NF_SAIDA
3.01.01,000004606_01,1,1000108,1329,2017-11-10 16:12:15,2017-11-21 17:09:16,17,11825.515,1339.6527,969.9423,384.3292,NF_SAIDA
3.01.01,000004607_01,1,1000109,1330,2017-11-10 16:08:37,2017-11-16 22:39:36,28,11915.3121,2043.2681,913.1641,387.2476,NF_SAIDA
3.01.01,000004607_01,2,1000109,1330,2017-11-10 16:08:37,2017-11-16 22:39:36,24,10213.1247,1751.3726,782.7121,331.9266,NF_SAIDA
3.01.01,000004607_01,3,1000109,1330,2017-11-10 16:08:37,2017-11-16 22:39:36,37,15745.2339,2700.0328,1206.6811,511.7201,NF_SAIDA
3.01.01,000004607_01,4,1000109,1330,2017-11-10 16:08:37,2017-11-16 22:39:36,12,5106.5623,875.6863,391.356,165.9633,NF_SAIDA
3.01.01,000004608_01,1,1000078,1334,2017-11-17 13:51:52,2017-11-27 22:42:21,13,13458.3617,2285.381,1033.5007,437.3968,NF_SAIDA
3.01.01,000004609_01,1,1000010,1335,2017-11-16 15:03:18,2017-11-24 20:07:02,12,8962.8322,1029.4768,733.8354,291.292,NF_SAIDA
3.01.01,000004610_01,1,1000078,1336,2017-11-17 21:17:00,2017-11-29 16:37:37,41,42476.414,7238.5518,3259.5023,1380.4835,NF_SAIDA
3.01.01,000004611_01,1,1000110,1337,2017-11-16 11:03:27,2017-11-23 22:41:40,13,4940.4663,357.5903,423.916,160.5652,NF_SAIDA
3.01.01,000004611_01,2,1000100,1337,2017-11-16 11:03:27,2017-11-23 22:41:40,46,39075.5063,2581.6661,3375.6802,1269.954,NF_SAIDA
3.01.01,000004611_01,3,1000110,1337,2017-11-16 11:03:27,2017-11-23 22:41:40,49,18621.7577,1347.8403,1597.8374,605.2071,NF_SAIDA
3.01.01,000004612_01,1,1000001,1340,2017-11-17 20:35:24,2017-11-28 21:26:39,17,9632.6017,641.6155,831.6662,313.0596,NF_SAIDA
3.01.01,000004613_01,1,1000034,1341,2017-11-17 02:12:01,2017-12-01 16:36:07,33,22978.9901,2616.8082,1883.5018,746.8172,NF_SAIDA
3.01.01,000004614_01,1,1000016,1342,2017-11-16 15:25:48,2017-12-13 17:47:58,26,20926.0599,1445.1122,1801.9877,680.0969,NF_SAIDA
3.01.01,000004615_01,1,1000078,1343,2017-11-28 09:24:45,2017-11-30 23:53:00,23,22350.9154,2583.3342,1828.5013,726.4048,NF_SAIDA
3.01.01,000004616_01,1,1000078,1344,2017-11-22 03:15:43,2017-11-24 20:43:01,27,27951.982,4746.5605,2146.5015,908.4394,NF_SAIDA
3.01.01,000004617_01,1,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,18,17471.2293,2000.9483,1431.001,567.815,NF_SAIDA
3.01.01,000004617_01,2,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,23,22324.3486,2556.7673,1828.5013,725.5413,NF_SAIDA
3.01.01,000004617_01,3,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,30,29118.7156,3334.9139,2385.0017,946.3583,NF_SAIDA
3.01.01,000004617_01,4,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,19,18441.8532,2112.1121,1510.501,599.3602,NF_SAIDA
3.01.01,000004617_01,5,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,49,47560.5687,5447.026,3895.5027,1545.7185,NF_SAIDA
3.01.01,000004617_01,6,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,22,21353.7247,2445.6035,1749.0012,693.9961,NF_SAIDA
3.01.01,000004617_01,7,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,44,42707.4495,4891.2071,3498.0024,1387.9921,NF_SAIDA
3.01.01,000004617_01,8,1000078,1345,2017-11-21 14:22:28,2017-11-23 20:28:46,46,44648.6972,5113.5347,3657.0025,1451.0827,NF_SAIDA
3.01.01,000004618_01,1,1000020,1353,2017-11-16 10:11:05,2017-12-01 19:34:43,14,7479.5199,507.1342,644.9457,243.0844,NF_SAIDA
3.01.01,000004619_01,1,1000064,1354,2017-11-25 09:34:24,2017-11-28 00:27:28,10,10455.822,1773.0671,803.1548,339.8142,NF_SAIDA
3.01.01,000004620_01,1,2000018,1355,2017-11-21 15:04:01,2017-11-28 00:38:55,49,9308.2537,671.295,798.9187,302.5182,NF_SAIDA
3.01.01,000004621_01,1,1000078,1356,2017-11-22 02:14:28,2017-12-02 00:38:52,18,16610.9851,1140.7041,1431.001,539.857,NF_SAIDA
3.01.01,000004621_01,2,1000078,1356,2017-11-22 02:14:28,2017-12-02 00:38:52,43,39681.7976,2725.0153,3418.5024,1289.6584,NF_SAIDA
3.01.01,000004622_01,1,1000061,1358,2017-11-16 10:21:23,2017-11-17 14:51:32,15,11937.7144,2024.326,916.9884,387.9757,NF_SAIDA
3.01.01,000004623_01,1,1000021,1359,2017-11-21 12:42:06,2017-12-07 19:32:52,40,27831.6388,1916.0466,2397.1923,904.5283,NF_SAIDA
3.01.01,000004624_01,1,1000020,1360,2017-11-22 01:43:37,2017-11-28 00:09:50,41,21859.0889,1439.9594,1888.7695,710.4204,NF_SAIDA
3.01.01,000004624_01,2,1000020,1360,2017-11-22 01:43:37,2017-11-28 00:09:50,28,14928.1583,983.3869,1289.8913,485.1651,NF_SAIDA
3.01.01,000004625_01,1,1000101,1362,2017-11-23 00:57:49,2017-11-27 22:42:10,43,44970.7505,7634.9048,3453.5657,1461.5494,NF_SAIDA
3.01.01,000004626_01,1,1000098,1363,2017-11-24 16:54:54,2017-12-08 22:46:47,13,13631.9155,2344.3342,1044.1013,443.0373,NF_SAIDA
3.01.01,000004627_01,1,2000019,1364,2017-11-27 12:37:39,2017-12-01 20:16:32,35,26057.5121,4461.2587,1997.6534,846.8691,NF_SAIDA
3.01.01,000004628_01,1,2000020,1365,2017-11-21 14:38:47,2017-12-09 17:42:27,13,9668.7853,1647.3197,741.9856,314.2355,NF_SAIDA
3.01.01,000004629_01,1,1000111,1366,2017-11-24 11:41:53,2017-12-05 20:32:13,14,13731.1173,1575.2605,1124.4167,446.2613,NF_SAIDA
3.01.01,000004630_01,1,1000105,1367,2017-11-24 16:47:07,2017-12-08 22:35:02,19,10873.7931,1243.7766,890.7765,353.3983,NF_SAIDA
3.01.01,000004630_01,2,1000105,1367,2017-11-24 16:47:07,2017-12-08 22:35:02,38,21747.5862,2487.5532,1781.5531,706.7966,NF_SAIDA
3.01.01,000004631_01,1,1000101,1369,2017-11-27 13:18:40,2017-12-21 21:41:29,13,12746.9133,1459.332,1044.1013,414.2747,NF_SAIDA
3.01.01,000004632_01,1,1000099,1370,2017-11-27 14:13:21,2017-12-30 15:43:26,47,32802.3091,3811.984,2681.6051,1066.075,NF_SAIDA
3.01.01,000004633_01,1,2000006,1371,2017-11-28 16:03:51,2017-12-05 20:42:40,22,4830.9711,565.2741,394.577,157.0066,NF_SAIDA
3.01.01,000004633_01,2,2000006,1371,2017-11-28 16:03:51,2017-12-05 20:42:40,49,10759.8901,1259.0196,878.8305,349.6964,NF_SAIDA
3.01.01,000004634_01,1,1000017,1373,2017-11-24 16:48:56,2017-12-12 00:08:58,28,11031.1823,1282.5542,901.7481,358.5134,NF_SAIDA
3.01.01,000004634_01,2,1000017,1373,2017-11-24 16:48:56,2017-12-12 00:08:58,25,9849.2699,1145.1377,805.1322,320.1013,NF_SAIDA
3.01.01,000004635_01,1,1000071,1375,2017-11-24 22:51:20,2017-12-01 22:10:26,41,30948.795,2045.0375,2673.5976,1005.8358,NF_SAIDA
3.01.01,000004636_01,1,2000021,1376,2017-12-01 22:26:33,2017-12-18 21:48:04,23,45732.0986,5187.2171,3750.4015,1486.2932,NF_SAIDA
3.01.01,000004637_01,1,3000001,1377,2017-11-24 17:11:39,2017-12-15 15:15:10,37,33269.8473,2293.4065,2865.3208,1081.27,NF_SAIDA
3.01.01,000004638_01,1,2000022,1378,2017-11-28 16:49:15,2018-01-03 21:52:41,26,31032.0941,3529.1079,2544.0262,1008.5431,NF_SAIDA
3.01.01,000004639_01,1,1000094,1379,2017-11-24 23:33:19,2017-12-28 17:29:16,11,5498.0157,650.5006,448.3952,178.6855,NF_SAIDA
3.01.01,000004640_01,1,1000038,1380,2017-11-28 15:48:57,2017-12-09 12:45:45,15,17130.0878,1924.1374,1406.5504,556.7279,NF_SAIDA
3.01.01,000004640_01,2,1000038,1380,2017-11-28 15:48:57,2017-12-09 12:45:45,27,30834.1581,3463.4474,2531.7907,1002.1101,NF_SAIDA
3.01.01,000004641_01,1,1000083,1382,2017-11-27 12:38:27,2017-12-04 20:09:57,33,33242.3373,5607.4282,2556.2291,1080.376,NF_SAIDA
3.01.01,000004641_01,2,1000083,1382,2017-11-27 12:38:27,2017-12-04 20:09:57,28,28205.6195,4757.8178,2168.9217,916.6826,NF_SAIDA
3.01.01,000004642_01,1,1000016,1384,2017-11-24 23:32:41,2017-12-26 15:45:45,11,8832.4198,590.4804,762.3794,287.0536,NF_SAIDA
3.01.01,000004643_01,1,1000053,1385,2017-11-24 23:11:55,2018-01-05 12:28:30,12,8953.7672,1023.0565,733.5907,290.9974,NF_SAIDA
3.01.01,000004644_01,1,1000060,1386,2017-11-24 22:51:30,2017-12-11 22:09:24,29,15723.3259,1031.2708,1359.0151,511.0081,NF_SAIDA
3.01.01,000004644_01,2,1000060,1386,2017-11-24 22:51:30,2017-12-11 22:09:24,42,22771.7134,1493.5646,1968.2288,740.0807,NF_SAIDA
3.01.01,000004645_01,1,1000053,1388,2017-11-24 22:19:13,2017-11-28 21:54:50,16,12733.562,2159.281,978.121,413.8408,NF_SAIDA
3.01.01,000004646_01,1,1000099,1389,2017-11-28 17:02:56,2018-01-23 19:06:57,20,13958.4294,1622.1209,1141.1085,453.649,NF_SAIDA
3.01.01,000004647_01,1,1000059,1390,2017-11-28 13:27:37,2017-12-11 20:41:32,15,11141.8997,1886.3626,856.1372,362.1117,NF_SAIDA
3.01.01,000004648_01,1,1000047,1391,2017-11-30 19:15:13,2017-12-05 22:48:44,25,24513.2948,2806.4078,2007.8871,796.6821,NF_SAIDA
3.01.01,000004649_01,1,1000083,1392,2017-11-27 12:53:09,2017-11-29 19:32:24,29,29277.5952,4992.3721,2246.3831,951.5218,NF_SAIDA
3.01.01,000004650_01,1,1000085,1393,2017-11-27 13:33:08,2017-12-07 19:41:24,26,24934.6414,4307.6882,1907.9932,810.3758,NF_SAIDA
3.01.01,000004651_01,1,1000054,1394,2017-11-24 23:42:29,2017-12-06 20:10:53,13,9044.5946,1025.9941,741.7206,293.9493,NF_SAIDA
3.01.01,000004652_01,1,1000062,1395,2017-11-24 16:57:56,2017-12-08 15:32:24,30,11831.0417,1387.4053,966.0364,384.5089,NF_SAIDA
3.01.01,000004653_01,1,1000017,1396,2017-11-24 16:49:10,2017-11-26 17:58:50,36,15115.733,2581.7826,1159.3904,491.2613,NF_SAIDA
3.01.01,000004654_01,1,1000146,1397,2017-11-30 21:52:37,2017-12-28 17:19:19,20,17978.8261,2111.939,1467.6871,584.3118,NF_SAIDA
3.01.01,000004655_01,1,1000083,1398,2017-11-30 22:50:56,2017-12-08 21:53:05,18,17037.1538,1963.5671,1394.3068,553.7075,NF_SAIDA
3.01.01,000004655_01,2,1000112,1398,2017-11-30 22:50:56,2017-12-08 21:53:05,34,30497.2134,3523.5055,2495.068,991.1594,NF_SAIDA
3.01.01,000004656_01,1,1000113,1400,2017-11-30 22:53:29,2017-12-22 17:45:05,43,49213.7978,5623.4066,4032.1112,1599.4484,NF_SAIDA
3.01.01,000004657_01,1,1000034,1401,2017-12-06 12:18:43,2017-12-08 23:43:04,39,28967.1264,4902.7297,2225.9567,941.4316,NF_SAIDA
3.01.01,000004658_01,1,1000092,1402,2017-12-06 14:03:53,2017-12-20 17:47:00,39,40758.2672,6895.5234,3132.3038,1324.6437,NF_SAIDA
3.01.01,000004659_01,1,1000071,1403,2017-12-08 12:41:32,2018-01-07 11:22:18,47,35480.8628,2347.287,3064.8558,1153.128,NF_SAIDA
3.01.01,000004660_01,1,1000050,1404,2017-12-15 01:38:40,2018-01-05 16:19:24,40,33871.2406,3900.5519,2772.2887,1100.8153,NF_SAIDA
3.01.01,000004661_01,1,2000038,1405,2017-12-22 23:12:37,2017-12-30 13:13:25,27,11344.1954,1946.1127,869.3226,368.6864,NF_SAIDA
3.01.01,000004662_01,1,1000016,1406,2017-12-08 12:42:05,2018-01-04 15:17:30,43,36332.6315,4114.1411,2980.2104,1180.8105,NF_SAIDA
3.01.01,000004663_01,1,1000069,1407,2017-12-08 12:53:18,2017-12-20 14:00:16,11,6703.3784,1128.1057,515.7127,217.8598,NF_SAIDA
3.01.01,000004664_01,1,1000034,1408,2017-12-15 01:33:19,2017-12-28 19:39:05,11,7269.7675,482.3736,627.8339,236.2674,NF_SAIDA
3.01.01,000004665_01,1,1000062,1409,2017-12-08 11:42:37,2018-01-04 22:33:48,32,12619.7778,1479.899,1030.4388,410.1428,NF_SAIDA
3.01.01,000004666_01,1,1000092,1410,2017-12-08 12:58:18,2017-12-19 01:05:54,48,44663.2494,2986.0263,3855.1431,1451.5556,NF_SAIDA
3.01.01,000004667_01,1,1000061,1411,2017-12-15 00:24:49,2017-12-19 18:19:32,17,12693.1354,1457.9618,1039.2536,412.5269,NF_SAIDA
3.01.01,000004667_01,2,1000061,1411,2017-12-15 00:24:49,2017-12-19 18:19:32,29,21652.9956,2487.1113,1772.8443,703.7224,NF_SAIDA
3.01.01,000004667_01,3,1000061,1411,2017-12-15 00:24:49,2017-12-19 18:19:32,33,24639.6157,2830.1612,2017.3745,800.7875,NF_SAIDA
3.01.01,000004668_01,1,1000053,1414,2017-12-26 17:18:08,2017-12-28 21:18:09,36,26842.4161,3050.2839,2200.7722,872.3785,NF_SAIDA
3.01.01,000004668_01,2,1000053,1414,2017-12-26 17:18:08,2017-12-28 21:18:09,38,28333.6614,3219.7441,2323.0374,920.844,NF_SAIDA
3.01.01,000004669_01,1,2000023,1416,2017-12-14 01:43:14,2017-12-21 21:21:29,32,13445.5041,2304.2149,1030.5693,436.9789,NF_SAIDA
3.01.01,000004669_01,2,2000023,1416,2017-12-14 01:43:14,2017-12-21 21:21:29,17,7142.9241,1224.1141,547.4899,232.145,NF_SAIDA
3.01.01,000004670_01,1,1000017,1418,2017-12-08 11:57:41,2017-12-22 00:58:58,39,15353.8493,1775.403,1256.0063,499.0001,NF_SAIDA
3.01.01,000004671_01,1,1000016,1419,2017-12-15 01:38:16,2018-01-03 22:51:51,11,8829.785,587.8456,762.3794,286.968,NF_SAIDA
3.01.01,000004672_01,1,1000016,1420,2017-12-13 11:23:33,2017-12-28 19:17:34,43,36332.6315,4114.1411,2980.2104,1180.8105,NF_SAIDA
3.01.01,000004673_01,1,1000074,1421,2017-12-15 15:41:43,2017-12-26 16:49:02,40,16406.3836,2832.3891,1255.5945,533.2075,NF_SAIDA
3.01.01,000004673_01,2,1000074,1421,2017-12-15 15:41:43,2017-12-26 16:49:02,44,18047.0219,3115.628,1381.1539,586.5282,NF_SAIDA
3.01.01,000004673_01,3,1000074,1421,2017-12-15 15:41:43,2017-12-26 16:49:02,25,10253.9897,1770.2432,784.7466,333.2547,NF_SAIDA
3.01.01,000004673_01,4,1000074,1421,2017-12-15 15:41:43,2017-12-26 16:49:02,32,13125.1069,2265.9113,1004.4756,426.566,NF_SAIDA
3.01.01,000004674_01,1,1000064,1425,2017-12-14 19:46:36,2018-01-03 12:53:05,38,37260.2081,4265.7398,3051.9883,1210.9568,NF_SAIDA
3.01.01,000004675_01,1,1000114,1426,2017-12-14 21:45:56,2017-12-23 17:55:44,26,15865.2311,2687.3137,1218.9574,515.62,NF_SAIDA
3.01.01,000004676_01,1,1000001,1427,2017-12-26 17:17:07,2018-01-03 20:25:24,22,14024.6943,2389.3004,1076.2739,455.8026,NF_SAIDA
3.01.01,000004677_01,1,1000016,1428,2017-12-15 13:04:41,2018-01-24 18:38:39,43,36362.9844,4144.4941,2980.2104,1181.797,NF_SAIDA
3.01.01,000004678_01,1,1000017,1429,2017-12-27 21:24:42,2018-01-04 22:58:42,42,15695.832,1072.8899,1352.6221,510.1145,NF_SAIDA
3.01.01,000004679_01,1,1000086,1430,2017-12-18 16:29:52,2018-01-05 21:43:31,35,34347.6141,3957.9722,2811.0419,1116.2975,NF_SAIDA
3.01.01,000004680_01,1,1000110,1431,2017-12-28 14:49:06,2018-01-03 18:03:00,19,7600.5303,902.4807,619.5696,247.0172,NF_SAIDA
3.01.01,000004680_01,2,1000040,1431,2017-12-28 14:49:06,2018-01-03 18:03:00,10,3981.4108,455.6807,326.13,129.3959,NF_SAIDA
3.01.01,000004680_01,3,1000110,1431,2017-12-28 14:49:06,2018-01-03 18:03:00,20,8000.5582,949.9797,652.1785,260.0181,NF_SAIDA
3.01.01,000004680_01,4,1000040,1431,2017-12-28 14:49:06,2018-01-03 18:03:00,11,4379.5519,501.2488,358.743,142.3354,NF_SAIDA
3.01.01,000004680_01,5,1000110,1431,2017-12-28 14:49:06,2018-01-03 18:03:00,50,20001.3955,2374.9492,1630.4463,650.0454,NF_SAIDA
3.01.01,000004680_01,6,1000040,1431,2017-12-28 14:49:06,2018-01-03 18:03:00,10,3981.4108,455.6807,326.13,129.3959,NF_SAIDA
3.01.01,000004681_01,1,1000020,1437,2017-12-15 13:04:12,2017-12-18 18:10:28,40,23985.1352,4064.0333,1842.7019,779.5169,NF_SAIDA
3.01.01,000004682_01,1,1000093,1438,2017-12-23 03:38:49,2018-01-08 21:10:09,43,18265.7561,3105.117,1402.3591,593.6371,NF_SAIDA
3.01.01,000004683_01,1,1000093,1439,2017-12-26 17:18:07,2018-01-03 18:33:50,24,9552.9409,1091.1889,782.7121,310.4706,NF_SAIDA
3.01.01,000004683_01,2,1000093,1439,2017-12-26 17:18:07,2018-01-03 18:33:50,28,11145.0978,1273.0537,913.1641,362.2157,NF_SAIDA
3.01.01,000004684_01,1,1000019,1441,2017-12-22 18:44:53,2018-01-08 18:14:00,47,31061.734,2061.0508,2682.5632,1009.5064,NF_SAIDA
3.01.01,000004685_01,1,1000115,1442,2017-12-27 13:52:32,2017-12-29 17:14:09,49,29979.517,5144.2112,2297.2658,974.3343,NF_SAIDA
3.01.01,000004686_01,1,1000091,1443,2017-12-22 17:32:42,2018-01-05 20:19:29,20,11441.1448,1308.693,937.2518,371.8372,NF_SAIDA
3.01.01,000004687_01,1,1000034,1444,2017-12-22 18:22:49,2018-01-08 19:32:36,22,15315.2679,1740.48,1255.6679,497.7462,NF_SAIDA
3.01.01,000004688_01,1,1000116,1445,2017-12-27 13:50:15,2017-12-28 15:52:44,14,13362.4776,2255.6567,1027.3809,434.2805,NF_SAIDA
3.01.01,000004689_01,1,1000117,1446,2017-12-28 16:07:49,2017-12-30 12:48:54,46,35372.2199,3947.2502,2906.8097,1149.5971,NF_SAIDA
3.01.01,000004690_01,1,1000001,1447,2017-12-26 17:17:07,2017-12-29 15:57:10,14,8924.8055,1520.4639,684.9016,290.0562,NF_SAIDA
3.01.01,000004691_01,1,1000019,1448,2017-12-22 18:15:29,2017-12-28 19:30:06,22,15304.6796,1729.8918,1255.6679,497.4021,NF_SAIDA
3.01.01,000004692_01,1,1000024,1449,2017-12-28 12:33:46,2018-01-04 18:14:50,21,30113.095,5122.2851,2311.6499,978.6756,NF_SAIDA
3.01.01,000004693_01,1,1000003,1450,2017-12-22 17:04:12,2017-12-26 13:57:44,37,22501.1707,3811.5839,1728.7868,731.288,NF_SAIDA
3.01.01,000004694_01,1,1000054,1451,2017-12-22 18:14:19,2018-01-10 14:17:29,39,27158.8106,3103.0089,2225.1617,882.6613,NF_SAIDA
3.01.01,000004695_01,1,1000100,1452,2017-12-20 22:53:33,2018-01-24 21:38:08,46,41182.3792,4688.5389,3375.6802,1338.4273,NF_SAIDA
3.01.01,000004696_01,1,1000017,1453,2018-01-25 15:22:39,2018-01-30 22:34:04,19,7985.8196,1370.6791,611.9005,259.5391,NF_SAIDA
3.01.01,000004696_01,2,1000017,1453,2018-01-25 15:22:39,2018-01-30 22:34:04,10,4203.0629,721.41,322.0529,136.5995,NF_SAIDA
3.01.01,000004696_01,3,1000017,1453,2018-01-25 15:22:39,2018-01-30 22:34:04,13,5463.9818,937.8331,418.6688,177.5794,NF_SAIDA
3.01.01,000004697_01,1,1000093,1456,2018-01-26 13:34:51,2018-02-14 21:45:11,29,10952.4023,727.7852,945.7771,355.9531,NF_SAIDA
3.01.01,000004698_01,1,2000038,1457,2018-01-24 10:56:35,2018-01-30 23:53:14,27,10096.7801,698.6975,869.3226,328.1454,NF_SAIDA
3.01.01,000004698_01,2,2000038,1457,2018-01-24 10:56:35,2018-01-30 23:53:14,46,17201.9217,1190.3735,1481.0682,559.0625,NF_SAIDA
3.01.01,000004699_01,1,1000106,1459,2018-02-17 02:08:02,2018-02-20 20:52:49,25,18549.4093,3129.0237,1426.3857,602.8558,NF_SAIDA
3.01.01,000004700_01,1,2000011,1460,2018-02-09 12:56:00,2018-02-14 19:41:34,30,12591.0622,2147.4258,966.0364,409.2095,NF_SAIDA
3.01.01,000004701_01,1,1000040,1461,2018-02-09 12:43:30,2018-03-01 14:53:45,40,17040.7784,2937.8582,1304.5201,553.8253,NF_SAIDA
3.01.01,000004702_01,1,1000034,1462,2018-02-08 13:22:28,2018-02-17 16:33:05,47,32653.6087,3652.9255,2682.5632,1061.2423,NF_SAIDA
3.01.01,000004703_01,1,1000027,1463,2018-02-08 14:37:06,2018-02-27 17:49:08,28,27197.8951,3135.4819,2225.7732,883.9316,NF_SAIDA
3.01.01,000004704_01,1,1000038,1464,2018-02-08 14:33:17,2018-02-19 21:52:15,40,45739.2075,5190.0064,3750.8011,1486.5242,NF_SAIDA
3.01.01,000004705_01,1,1000016,1465,2018-02-08 14:37:29,2018-02-14 21:09:19,42,35487.6866,4018.4634,2910.9031,1153.3498,NF_SAIDA
3.01.01,000004706_01,1,1000021,1466,2018-02-14 20:36:32,2018-03-01 17:52:32,15,9730.4998,673.3097,837.7901,316.2412,NF_SAIDA
3.01.01,000004707_01,1,1000071,1467,2018-02-09 13:04:03,2018-02-28 16:55:48,16,12077.5786,798.0634,1043.3552,392.5213,NF_SAIDA
3.01.01,000004708_01,1,1000001,1468,2018-02-14 13:20:11,2018-03-07 22:08:14,37,22098.5623,2529.9452,1810.0971,718.2033,NF_SAIDA
3.01.01,000004709_01,1,1000093,1469,2018-02-17 02:21:38,2018-04-03 17:38:54,30,11941.1762,1363.9861,978.3901,388.0882,NF_SAIDA
3.01.01,000004709_01,2,1000093,1469,2018-02-17 02:21:38,2018-04-03 17:38:54,21,8358.8233,954.7903,684.8731,271.6618,NF_SAIDA
3.01.01,000004709_01,3,1000093,1469,2018-02-17 02:21:38,2018-04-03 17:38:54,23,9154.9017,1045.7227,750.0991,297.5343,NF_SAIDA
3.01.01,000004710_01,1,1000069,1472,2018-02-15 15:06:02,2018-02-27 17:07:58,33,20110.1353,3384.3171,1547.1382,653.5794,NF_SAIDA
3.01.01,000004710_01,2,1000069,1472,2018-02-15 15:06:02,2018-02-27 17:07:58,41,24985.3196,4204.7576,1922.202,812.0229,NF_SAIDA
3.01.01,000004711_01,1,1000003,1474,2018-01-23 11:41:43,2018-01-31 18:27:07,16,8655.7408,573.7574,747.5835,281.3116,NF_SAIDA
3.01.01,000004712_01,1,1000092,1475,2018-01-24 10:24:58,2018-02-01 21:31:35,30,31352.5132,5304.2488,2409.4645,1018.9567,NF_SAIDA
3.01.01,000004713_01,1,1000021,1476,2018-01-25 16:16:36,2018-01-26 20:51:40,17,12390.971,2126.1556,949.4954,402.7066,NF_SAIDA
3.01.01,000004714_01,1,1000118,1477,2018-01-24 11:14:48,2018-02-20 21:39:33,40,33963.488,2229.7139,2935.3741,1103.8134,NF_SAIDA
3.01.01,000004714_01,2,1000118,1477,2018-01-24 11:14:48,2018-02-20 21:39:33,34,28868.9648,1895.2568,2495.068,938.2414,NF_SAIDA
3.01.01,000004715_01,1,1000039,1479,2018-01-24 11:15:39,2018-01-26 13:58:54,41,32599.4003,5493.7694,2507.2709,1059.4805,NF_SAIDA
3.01.01,000004716_01,1,1000027,1480,2018-01-26 13:55:19,2018-02-09 00:05:24,13,13462.9969,2291.1622,1033.3947,437.5474,NF_SAIDA
3.01.01,000004717_01,1,1000020,1481,2018-01-26 13:27:50,2018-02-14 13:09:54,36,21595.8404,1445.3611,1863.9193,701.8648,NF_SAIDA
3.01.01,000004717_01,2,1000020,1481,2018-01-26 13:27:50,2018-02-14 13:09:54,32,19196.3026,1284.7654,1656.8172,623.8798,NF_SAIDA
3.01.01,000004718_01,1,1000083,1483,2018-01-26 13:29:21,2018-02-14 11:58:30,39,36971.6138,4312.1758,3020.998,1201.5774,NF_SAIDA
3.01.01,000004718_01,2,1000083,1483,2018-01-26 13:29:21,2018-02-14 11:58:30,25,23699.7524,2764.2152,1936.5372,770.242,NF_SAIDA
3.01.01,000004719_01,1,1000001,1485,2018-01-24 11:04:02,2018-01-30 22:21:33,37,22098.5623,2529.9452,1810.0971,718.2033,NF_SAIDA
3.01.01,000004720_01,1,1000021,1486,2018-01-29 23:25:32,2018-01-31 21:05:27,15,10945.1021,1887.9121,837.7901,355.7158,NF_SAIDA
3.01.01,000004721_01,1,1000101,1487,2018-01-26 12:25:05,2018-01-29 23:38:35,42,43924.9191,7457.3489,3373.2502,1427.5599,NF_SAIDA
3.01.01,000004722_01,1,1000040,1488,2018-01-25 15:32:42,2018-02-02 22:26:42,15,5683.3326,394.7376,489.195,184.7083,NF_SAIDA
3.01.01,000004722_01,2,1000040,1488,2018-01-25 15:32:42,2018-02-02 22:26:42,12,4546.6661,315.7901,391.356,147.7666,NF_SAIDA
3.01.01,000004723_01,1,1000034,1490,2018-01-26 12:09:22,2018-02-07 01:12:02,18,12522.0106,1415.366,1027.3646,406.9653,NF_SAIDA
3.01.01,000004724_01,1,2000036,1491,2018-01-25 16:13:12,2018-01-30 15:36:16,46,22867.0871,2593.6325,1875.2945,743.1803,NF_SAIDA
3.01.01,000004724_01,2,1000119,1491,2018-01-25 16:13:12,2018-01-30 15:36:16,26,22882.5839,2605.1625,1875.6615,743.684,NF_SAIDA
